timestamp,batt_volt,batt_level,height
1572978300,3.7,85,151
1572978600,3.7,85,151
1572978900,3.7,85,151
1572979200,3.7,85,151
1572979500,3.7,85,151
1572979800,3.7,85,151
1572980100,3.7,85,151
1572980400,3.7,85,151
1572980700,3.7,85,151
1572981000,3.7,85,151
1572981300,3.7,85,151
1572981600,3.7,85,151
1572981900,3.7,85,151
1572982200,3.7,85,151
1572982500,3.7,85,151
1572982800,3.7,85,151
1572983100,3.7,85,151
1572983400,3.7,85,151
1572983700,3.7,85,151
1572984000,3.7,85,151
1572984300,3.7,85,151
1572984600,3.7,85,151
1572984900,3.7,85,151
1572985200,3.7,85,151
1572985500,3.7,85,151
1572985800,3.7,85,151
1572986100,3.7,85,151
1572986400,3.7,85,151
1572986700,3.7,85,151
1572987000,3.7,85,151
1572987300,3.7,85,151
1572987600,3.7,85,151
1572987900,3.7,85,151
1572988200,3.7,85,151
1572988500,3.7,85,151
1572988800,3.7,85,151
1572989100,3.7,85,151
1572989400,3.7,85,151
1572989700,3.7,85,151
1572990000,3.7,85,151
1572990300,3.7,85,151
1572990600,3.7,85,151
1572990900,3.7,85,151
1572991200,3.7,85,151
1572991500,3.7,85,151
1572991800,3.7,85,151
1572992100,3.7,85,151
1572992400,3.7,85,151
1572992700,3.7,85,151
1572993000,3.7,85,151
1572993300,3.7,85,151
1572993600,3.7,85,151
1572993900,3.7,85,151
1572994200,3.7,85,151
1572994500,3.7,85,151
1572994800,3.7,85,151
1572995100,3.7,85,151
1572995400,3.7,85,151
1572995700,3.7,85,151
1572996000,3.7,85,151
1572996300,3.7,85,151
1572996600,3.7,85,151
1572996900,3.7,85,151
1572997200,3.7,85,151
1572997500,3.7,85,151
1572997800,3.7,85,151
1572998100,3.7,85,151
1572998400,3.7,85,151
1572998700,3.7,85,151
1572999000,3.7,85,151
1572999300,3.7,85,151
1572999600,3.7,85,151
1572999900,3.7,85,151
1573000200,3.7,85,151
1573000500,3.7,85,151
1573000800,3.7,85,151
1573001100,3.7,85,151
1573001400,3.7,85,151
1573001700,3.7,85,151
1573002000,3.7,85,151
1573002300,3.7,85,151
1573002600,3.7,85,151
1573002900,3.7,85,151
1573003200,3.7,85,151
1573003500,3.7,85,151
1573003800,3.7,85,151
1573004100,3.7,85,151
1573004400,3.7,85,151
1573004700,3.7,85,151
1573005000,3.7,85,151
1573005300,3.7,85,151
1573005600,3.7,85,151
1573005900,3.7,85,151
1573006200,3.7,85,151
1573006500,3.7,85,151
1573006800,3.7,85,151
1573007100,3.7,85,151
1573007400,3.7,85,151
1573007700,3.7,85,151
1573008000,3.7,85,151
1573008300,3.7,85,151
1573008600,3.7,85,151
1573008900,3.7,85,151
1573009200,3.7,85,151
1573009500,3.7,85,151
1573009800,3.7,85,151
1573010100,3.7,85,151
1573010400,3.7,85,151
1573010700,3.7,85,151
1573011000,3.7,85,151
1573011300,3.7,85,151
1573011600,3.7,85,151
1573011900,3.7,85,151
1573012200,3.7,85,151
1573012500,3.7,85,151
1573012800,3.7,85,151
1573013100,3.7,85,151
1573013400,3.7,85,151
1573013700,3.7,85,151
1573014000,3.7,85,151
1573014300,3.7,85,151
1573014600,3.7,85,151
1573014900,3.7,85,151
1573015200,3.7,85,151
1573015500,3.7,85,151
1573015800,3.7,85,151
1573016100,3.7,85,151
1573016400,3.7,85,151
1573016700,3.7,85,151
1573017000,3.7,85,151
1573017300,3.7,85,151
1573017600,3.7,85,151
1573017900,3.7,85,151
1573018200,3.7,85,151
1573018500,3.7,85,151
1573018800,3.7,85,151
1573019100,3.7,85,151
1573019400,3.7,85,151
1573019700,3.7,85,151
1573020000,3.7,85,151
1573020300,3.7,85,151
1573020600,3.7,85,151
1573020900,3.7,85,151
1573021200,3.7,85,151
1573021500,3.7,85,151
1573021800,3.7,85,151
1573022100,3.7,85,151
1573022400,3.7,85,151
1573022700,3.7,85,151
1573023000,3.7,85,151
1573023300,3.7,85,151
1573023600,3.7,85,151
1573023900,3.7,85,151
1573024200,3.7,85,151
1573024500,3.7,85,151
1573024800,3.7,85,151
1573025100,3.7,85,151
1573025400,3.7,85,151
1573025700,3.7,85,151
1573026000,3.7,85,151
1573026300,3.7,85,151
1573026600,3.7,85,151
1573026900,3.7,85,151
1573027200,3.7,85,151
1573027500,3.7,85,151
1573027800,3.7,85,151
1573028100,3.7,85,151
1573028400,3.7,85,151
1573028700,3.7,85,151
1573029000,3.7,85,151
1573029300,3.7,85,151
1573029600,3.7,85,151
1573029900,3.7,85,151
1573030200,3.7,85,151
1573030500,3.7,85,151
1573030800,3.7,85,151
1573031100,3.7,85,151
1573031400,3.7,85,151
1573031700,3.7,85,151
1573032000,3.7,85,151
1573032300,3.7,85,151
1573032600,3.7,85,151
1573032900,3.7,85,151
1573033200,3.7,85,151
1573033500,3.7,85,151
1573033800,3.7,85,151
1573034100,3.7,85,151
1573034400,3.7,85,151
1573034700,3.7,85,151
1573035000,3.7,85,151
1573035300,3.7,85,151
1573035600,3.7,85,151
1573035900,3.7,85,151
1573036200,3.7,85,151
1573036500,3.7,85,151
1573036800,3.7,85,151
1573037100,3.7,85,151
1573037400,3.7,85,151
1573037700,3.7,85,151
1573038000,3.7,85,151
1573038300,3.7,85,151
1573038600,3.7,85,151
1573038900,3.7,85,151
1573039200,3.7,85,151
1573039500,3.7,85,151
1573039800,3.7,85,151
1573040100,3.7,85,151
1573040400,3.7,85,151
1573040700,3.7,85,151
1573041000,3.7,85,151
1573041300,3.7,85,151
1573041600,3.7,85,151
1573041900,3.7,85,151
1573042200,3.7,85,151
1573042500,3.7,85,151
1573042800,3.7,85,151
1573043100,3.7,85,151
1573043400,3.7,85,151
1573043700,3.7,85,151
1573044000,3.7,85,151
1573044300,3.7,85,151
1573044600,3.7,85,151
1573044900,3.7,85,151
1573045200,3.7,85,151
1573045500,3.7,85,151
1573045800,3.7,85,151
1573046100,3.7,85,151
1573046400,3.7,85,151
1573046700,3.7,85,151
1573047000,3.7,85,151
1573047300,3.7,85,151
1573047600,3.7,85,151
1573047900,3.7,85,151
1573048200,3.7,85,151
1573048500,3.7,85,151
1573048800,3.7,85,151
1573049100,3.7,85,151
1573049400,3.7,85,151
1573049700,3.7,85,151
1573050000,3.7,85,151
1573050300,3.7,85,151
1573050600,3.7,85,151
1573050900,3.7,85,151
1573051200,3.7,85,151
1573051500,3.7,85,151
1573051800,3.7,85,151
1573052100,3.7,85,151
1573052400,3.7,85,151
1573052700,3.7,85,151
1573053000,3.7,85,151
1573053300,3.7,85,151
1573053600,3.7,85,151
1573053900,3.7,85,151
1573054200,3.7,85,151
1573054500,3.7,85,151
1573054800,3.7,85,151
1573055100,3.7,85,151
1573055400,3.7,85,151
1573055700,3.7,85,151
1573056000,3.7,85,151
1573056300,3.7,85,151
1573056600,3.7,85,151
1573056900,3.7,85,151
1573057200,3.7,85,151
1573057500,3.7,85,151
1573057800,3.7,85,151
1573058100,3.7,85,151
1573058400,3.7,85,151
1573058700,3.7,85,151
1573059000,3.7,85,151
1573059300,3.7,85,151
1573059600,3.7,85,151
1573059900,3.7,85,151
1573060200,3.7,85,151
1573060500,3.7,85,151
1573060800,3.7,85,151
1573061100,3.7,85,151
1573061400,3.7,85,151
1573061700,3.7,85,151
1573062000,3.7,85,151
1573062300,3.7,85,151
1573062600,3.7,85,151
1573062900,3.7,85,151
1573063200,3.7,85,151
1573063500,3.7,85,151
1573063800,3.7,85,151
1573064100,3.7,85,151
1573064400,3.7,85,151
1573064700,3.7,85,151
1573065000,3.7,85,151
1573065300,3.7,85,151
1573065600,3.7,85,151
1573065900,3.7,85,151
1573066200,3.7,85,151
1573066500,3.7,85,151
1573066800,3.7,85,151
1573067100,3.7,85,151
1573067400,3.7,85,151
1573067700,3.7,85,151
1573068000,3.7,85,151
1573068300,3.7,85,151
1573068600,3.7,85,151
1573068900,3.7,85,151
1573069200,3.7,85,151
1573069500,3.7,85,151
1573069800,3.7,85,151
1573070100,3.7,85,151
1573070400,3.7,85,151
1573070700,3.7,85,151
1573071000,3.7,85,151
1573071300,3.7,85,151
1573071600,3.7,85,151
1573071900,3.7,85,151
1573072200,3.7,85,151
1573072500,3.7,85,151
1573072800,3.7,85,151
1573073100,3.7,85,151
1573073400,3.7,85,151
1573073700,3.7,85,151
1573074000,3.7,85,151
1573074300,3.7,85,151
1573074600,3.7,85,151
1573074900,3.7,85,151
1573075200,3.7,85,151
1573075500,3.7,85,151
1573075800,3.7,85,151
1573076100,3.7,85,151
1573076400,3.7,85,151
1573076700,3.7,85,151
1573077000,3.7,85,151
1573077300,3.7,85,151
1573077600,3.7,85,151
1573077900,3.7,85,151
1573078200,3.7,85,151
1573078500,3.7,85,151
1573078800,3.7,85,151
1573079100,3.7,85,151
1573079400,3.7,85,151
1573079700,3.7,85,151
1573080000,3.7,85,151
1573080300,3.7,85,151
1573080600,3.7,85,151
1573080900,3.7,85,151
1573081200,3.7,85,151
1573081500,3.7,85,151
1573081800,3.7,85,151
1573082100,3.7,85,151
1573082400,3.7,85,151
1573082700,3.7,85,151
1573083000,3.7,85,151
1573083300,3.7,85,151
1573083600,3.7,85,151
1573083900,3.7,85,151
1573084200,3.7,85,151
1573084500,3.7,85,151
1573084800,3.7,85,151
1573085100,3.7,85,151
1573085400,3.7,85,151
1573085700,3.7,85,151
1573086000,3.7,85,151
1573086300,3.7,85,151
1573086600,3.7,85,151
1573086900,3.7,85,151
1573087200,3.7,85,151
1573087500,3.7,85,151
1573087800,3.7,85,151
1573088100,3.7,85,151
1573088400,3.7,85,151
1573088700,3.7,85,151
1573089000,3.7,85,151
1573089300,3.7,85,151
1573089600,3.7,85,151
1573089900,3.7,85,151
1573090200,3.7,85,151
1573090500,3.7,85,151
1573090800,3.7,85,151
1573091100,3.7,85,151
1573091400,3.7,85,151
1573091700,3.7,85,151
1573092000,3.7,85,151
1573092300,3.7,85,151
1573092600,3.7,85,151
1573092900,3.7,85,151
1573093200,3.7,85,151
1573093500,3.7,85,151
1573093800,3.7,85,151
1573094100,3.7,85,151
1573094400,3.7,85,151
1573094700,3.7,85,151
1573095000,3.7,85,151
1573095300,3.7,85,151
1573095600,3.7,85,151
1573095900,3.7,85,151
1573096200,3.7,85,151
1573096500,3.7,85,151
1573096800,3.7,85,151
1573097100,3.7,85,151
1573097400,3.7,85,151
1573097700,3.7,85,151
1573098000,3.7,85,151
1573098300,3.7,85,151
1573098600,3.7,85,151
1573098900,3.7,85,151
1573099200,3.7,85,151
1573099500,3.7,85,151
1573099800,3.7,85,151
1573100100,3.7,85,151
1573100400,3.7,85,151
1573100700,3.7,85,151
1573101000,3.7,85,151
1573101300,3.7,85,151
1573101600,3.7,85,151
1573101900,3.7,85,151
1573102200,3.7,85,151
1573102500,3.7,85,151
1573102800,3.7,85,151
1573103100,3.7,85,151
1573103400,3.7,85,151
1573103700,3.7,85,151
1573104000,3.7,85,151
1573104300,3.7,85,151
1573104600,3.7,85,151
1573104900,3.7,85,151
1573105200,3.7,85,151
1573105500,3.7,85,151
1573105800,3.7,85,151
1573106100,3.7,85,151
1573106400,3.7,85,151
1573106700,3.7,85,151
1573107000,3.7,85,151
1573107300,3.7,85,151
1573107600,3.7,85,151
1573107900,3.7,85,151
1573108200,3.7,85,151
1573108500,3.7,85,151
1573108800,3.7,85,151
1573109100,3.7,85,151
1573109400,3.7,85,151
1573109700,3.7,85,151
1573110000,3.7,85,151
1573110300,3.7,85,151
1573110600,3.7,85,151
1573110900,3.7,85,151
1573111200,3.7,85,151
1573111500,3.7,85,151
1573111800,3.7,85,151
1573112100,3.7,85,151
1573112400,3.7,85,151
1573112700,3.7,85,151
1573113000,3.7,85,151
1573113300,3.7,85,151
1573113600,3.7,85,151
1573113900,3.7,85,151
1573114200,3.7,85,151
1573114500,3.7,85,151
1573114800,3.7,85,151
1573115100,3.7,85,151
1573115400,3.7,85,151
1573115700,3.7,85,151
1573116000,3.7,85,151
1573116300,3.7,85,151
1573116600,3.7,85,151
1573116900,3.7,85,151
1573117200,3.7,85,151
1573117500,3.7,85,151
1573117800,3.7,85,151
1573118100,3.7,85,151
1573118400,3.7,85,151
1573118700,3.7,85,151
1573119000,3.7,85,151
1573119300,3.7,85,151
1573119600,3.7,85,151
1573119900,3.7,85,151
1573120200,3.7,85,151
1573120500,3.7,85,151
1573120800,3.7,85,151
1573121100,3.7,85,151
1573121400,3.7,85,151
1573121700,3.7,85,151
1573122000,3.7,85,151
1573122300,3.7,85,151
1573122600,3.7,85,151
1573122900,3.7,85,151
1573123200,3.7,85,151
1573123500,3.7,85,151
1573123800,3.7,85,151
1573124100,3.7,85,151
1573124400,3.7,85,151
1573124700,3.7,85,151
1573125000,3.7,85,151
1573125300,3.7,85,151
1573125600,3.7,85,151
1573125900,3.7,85,151
1573126200,3.7,85,151
1573126500,3.7,85,151
1573126800,3.7,85,151
1573127100,3.7,85,151
1573127400,3.7,85,151
1573127700,3.7,85,151
1573128000,3.7,85,151
1573128300,3.7,85,151
1573128600,3.7,85,151
1573128900,3.7,85,151
1573129200,3.7,85,151
1573129500,3.7,85,151
1573129800,3.7,85,151
1573130100,3.7,85,151
1573130400,3.7,85,151
1573130700,3.7,85,151
1573131000,3.7,85,151
1573131300,3.7,85,151
1573131600,3.7,85,151
1573131900,3.7,85,151
1573132200,3.7,85,151
1573132500,3.7,85,151
1573132800,3.7,85,151
1573133100,3.7,85,151
1573133400,3.7,85,151
1573133700,3.7,85,151
1573134000,3.7,85,151
1573134300,3.7,85,151
1573134600,3.7,85,151
1573134900,3.7,85,151
1573135200,3.7,85,151
1573135500,3.7,85,151
1573135800,3.7,85,151
1573136100,3.7,85,151
1573136400,3.7,85,151
1573136700,3.7,85,151
1573137000,3.7,85,151
1573137300,3.7,85,151
1573137600,3.7,85,151
1573137900,3.7,85,151
1573138200,3.7,85,151
1573138500,3.7,85,151
1573138800,3.7,85,151
1573139100,3.7,85,151
1573139400,3.7,85,151
1573139700,3.7,85,151
1573140000,3.7,85,151
1573140300,3.7,85,151
1573140600,3.7,85,151
1573140900,3.7,85,151
1573141200,3.7,85,151
1573141500,3.7,85,151
1573141800,3.7,85,151
1573142100,3.7,85,151
1573142400,3.7,85,151
1573142700,3.7,85,151
1573143000,3.7,85,151
1573143300,3.7,85,151
1573143600,3.7,85,151
1573143900,3.7,85,151
1573144200,3.7,85,151
1573144500,3.7,85,151
1573144800,3.7,85,151
1573145100,3.7,85,151
1573145400,3.7,85,151
1573145700,3.7,85,151
1573146000,3.7,85,151
1573146300,3.7,85,151
1573146600,3.7,85,151
1573146900,3.7,85,151
1573147200,3.7,85,151
1573147500,3.7,85,151
1573147800,3.7,85,151
1573148100,3.7,85,151
1573148400,3.7,85,151
1573148700,3.7,85,151
1573149000,3.7,85,151
1573149300,3.7,85,151
1573149600,3.7,85,151
1573149900,3.7,85,151
1573150200,3.7,85,151
1573150500,3.7,85,151
1573150800,3.7,85,151
1573151100,3.7,85,151
1573151400,3.7,85,151
1573151700,3.7,85,151
1573152000,3.7,85,151
1573152300,3.7,85,151
1573152600,3.7,85,151
1573152900,3.7,85,151
1573153200,3.7,85,151
1573153500,3.7,85,151
1573153800,3.7,85,151
1573154100,3.7,85,151
1573154400,3.7,85,151
1573154700,3.7,85,151
1573155000,3.7,85,151
1573155300,3.7,85,151
1573155600,3.7,85,151
1573155900,3.7,85,151
1573156200,3.7,85,151
1573156500,3.7,85,151
1573156800,3.7,85,151
1573157100,3.7,85,151
1573157400,3.7,85,151
1573157700,3.7,85,151
1573158000,3.7,85,151
1573158300,3.7,85,151
1573158600,3.7,85,151
1573158900,3.7,85,151
1573159200,3.7,85,151
1573159500,3.7,85,151
1573159800,3.7,85,151
1573160100,3.7,85,151
1573160400,3.7,85,151
1573160700,3.7,85,151
1573161000,3.7,85,151
1573161300,3.7,85,151
1573161600,3.7,85,151
1573161900,3.7,85,151
1573162200,3.7,85,151
1573162500,3.7,85,151
1573162800,3.7,85,151
1573163100,3.7,85,151
1573163400,3.7,85,151
1573163700,3.7,85,151
1573164000,3.7,85,151
1573164300,3.7,85,151
1573164600,3.7,85,151
1573164900,3.7,85,151
1573165200,3.7,85,151
1573165500,3.7,85,151
1573165800,3.7,85,151
1573166100,3.7,85,151
1573166400,3.7,85,151
1573166700,3.7,85,151
1573167000,3.7,85,151
1573167300,3.7,85,151
1573167600,3.7,85,151
1573167900,3.7,85,151
1573168200,3.7,85,151
1573168500,3.7,85,151
1573168800,3.7,85,151
1573169100,3.7,85,151
1573169400,3.7,85,151
1573169700,3.7,85,151
1573170000,3.7,85,151
1573170300,3.7,85,151
1573170600,3.7,85,151
1573170900,3.7,85,151
1573171200,3.7,85,151
1573171500,3.7,85,151
1573171800,3.7,85,151
1573172100,3.7,85,151
1573172400,3.7,85,151
1573172700,3.7,85,151
1573173000,3.7,85,151
1573173300,3.7,85,151
1573173600,3.7,85,151
1573173900,3.7,85,151
1573174200,3.7,85,151
1573174500,3.7,85,151
1573174800,3.7,85,151
1573175100,3.7,85,151
1573175400,3.7,85,151
1573175700,3.7,85,151
1573176000,3.7,85,151
1573176300,3.7,85,151
1573176600,3.7,85,151
1573176900,3.7,85,151
1573177200,3.7,85,151
1573177500,3.7,85,151
1573177800,3.7,85,151
1573178100,3.7,85,151
1573178400,3.7,85,151
1573178700,3.7,85,151
1573179000,3.7,85,151
1573179300,3.7,85,151
1573179600,3.7,85,151
1573179900,3.7,85,151
1573180200,3.7,85,151
1573180500,3.7,85,151
1573180800,3.7,85,151
1573181100,3.7,85,151
1573181400,3.7,85,151
1573181700,3.7,85,151
1573182000,3.7,85,151
1573182300,3.7,85,151
1573182600,3.7,85,151
1573182900,3.7,85,151
1573183200,3.7,85,151
1573183500,3.7,85,151
1573183800,3.7,85,151
1573184100,3.7,85,151
1573184400,3.7,85,151
1573184700,3.7,85,151
1573185000,3.7,85,151
1573185300,3.7,85,151
1573185600,3.7,85,151
1573185900,3.7,85,151
1573186200,3.7,85,151
1573186500,3.7,85,151
1573186800,3.7,85,151
1573187100,3.7,85,151
1573187400,3.7,85,151
1573187700,3.7,85,151
1573188000,3.7,85,151
1573188300,3.7,85,151
1573188600,3.7,85,151
1573188900,3.7,85,151
1573189200,3.7,85,151
1573189500,3.7,85,151
1573189800,3.7,85,151
1573190100,3.7,85,151
1573190400,3.7,85,151
1573190700,3.7,85,151
1573191000,3.7,85,151
1573191300,3.7,85,151
1573191600,3.7,85,151
1573191900,3.7,85,151
1573192200,3.7,85,151
1573192500,3.7,85,151
1573192800,3.7,85,151
1573193100,3.7,85,151
1573193400,3.7,85,151
1573193700,3.7,85,151
1573194000,3.7,85,151
1573194300,3.7,85,151
1573194600,3.7,85,151
1573194900,3.7,85,151
1573195200,3.7,85,151
1573195500,3.7,85,151
1573195800,3.7,85,151
1573196100,3.7,85,151
1573196400,3.7,85,151
1573196700,3.7,85,151
1573197000,3.7,85,151
1573197300,3.7,85,151
1573197600,3.7,85,151
1573197900,3.7,85,151
1573198200,3.7,85,151
1573198500,3.7,85,151
1573198800,3.7,85,151
1573199100,3.7,85,151
1573199400,3.7,85,151
1573199700,3.7,85,151
1573200000,3.7,85,151
1573200300,3.7,85,151
1573200600,3.7,85,151
1573200900,3.7,85,151
1573201200,3.7,85,151
1573201500,3.7,85,151
1573201800,3.7,85,151
1573202100,3.7,85,151
1573202400,3.7,85,151
1573202700,3.7,85,151
1573203000,3.7,85,151
1573203300,3.7,85,151
1573203600,3.7,85,151
1573203900,3.7,85,151
1573204200,3.7,85,151
1573204500,3.7,85,151
1573204800,3.7,85,151
1573205100,3.7,85,151
1573205400,3.7,85,151
1573205700,3.7,85,151
1573206000,3.7,85,151
1573206300,3.7,85,151
1573206600,3.7,85,151
1573206900,3.7,85,151
1573207200,3.7,85,151
1573207500,3.7,85,151
1573207800,3.7,85,151
1573208100,3.7,85,151
1573208400,3.7,85,151
1573208700,3.7,85,151
1573209000,3.7,85,151
1573209300,3.7,85,151
1573209600,3.7,85,151
1573209900,3.7,85,151
1573210200,3.7,85,151
1573210500,3.7,85,151
1573210800,3.7,85,151
1573211100,3.7,85,151
1573211400,3.7,85,151
1573211700,3.7,85,151
1573212000,3.7,85,151
1573212300,3.7,85,151
1573212600,3.7,85,151
1573212900,3.7,85,151
1573213200,3.7,85,151
1573213500,3.7,85,151
1573213800,3.7,85,151
1573214100,3.7,85,151
1573214400,3.7,85,151
1573214700,3.7,85,151
1573215000,3.7,85,151
1573215300,3.7,85,151
1573215600,3.7,85,151
1573215900,3.7,85,151
1573216200,3.7,85,151
1573216500,3.7,85,151
1573216800,3.7,85,151
1573217100,3.7,85,151
1573217400,3.7,85,151
1573217700,3.7,85,151
1573218000,3.7,85,151
1573218300,3.7,85,151
1573218600,3.7,85,151
1573218900,3.7,85,151
1573219200,3.7,85,151
1573219500,3.7,85,151
1573219800,3.7,85,151
1573220100,3.7,85,151
1573220400,3.7,85,151
1573220700,3.7,85,151
1573221000,3.7,85,151
1573221300,3.7,85,151
1573221600,3.7,85,151
1573221900,3.7,85,151
1573222200,3.7,85,151
1573222500,3.7,85,151
1573222800,3.7,85,151
1573223100,3.7,85,151
1573223400,3.7,85,151
1573223700,3.7,85,151
1573224000,3.7,85,151
1573224300,3.7,85,151
1573224600,3.7,85,151
1573224900,3.7,85,151
1573225200,3.7,85,151
1573225500,3.7,85,151
1573225800,3.7,85,151
1573226100,3.7,85,151
1573226400,3.7,85,151
1573226700,3.7,85,151
1573227000,3.7,85,151
1573227300,3.7,85,151
1573227600,3.7,85,151
1573227900,3.7,85,151
1573228200,3.7,85,151
1573228500,3.7,85,151
1573228800,3.7,85,151
1573229100,3.7,85,151
1573229400,3.7,85,151
1573229700,3.7,85,151
1573230000,3.7,85,151
1573230300,3.7,85,151
1573230600,3.7,85,151
1573230900,3.7,85,151
1573231200,3.7,85,151
1573231500,3.7,85,151
1573231800,3.7,85,151
1573232100,3.7,85,151
1573232400,3.7,85,151
1573232700,3.7,85,151
1573233000,3.7,85,151
1573233300,3.7,85,151
1573233600,3.7,85,151
1573233900,3.7,85,151
1573234200,3.7,85,151
1573234500,3.7,85,151
1573234800,3.7,85,151
1573235100,3.7,85,151
1573235400,3.7,85,151
1573235700,3.7,85,151
1573236000,3.7,85,151
1573236300,3.7,85,151
1573236600,3.7,85,151
1573236900,3.7,85,151
1573237200,3.7,85,151
1573237500,3.7,85,151
1573237800,3.7,85,151
1573238100,3.7,85,151
1573238400,3.7,85,151
1573238700,3.7,85,151
1573239000,3.7,85,151
1573239300,3.7,85,151
1573239600,3.7,85,151
1573239900,3.7,85,151
1573240200,3.7,85,151
1573240500,3.7,85,151
1573240800,3.7,85,151
1573241100,3.7,85,151
1573241400,3.7,85,151
1573241700,3.7,85,151
1573242000,3.7,85,151
1573242300,3.7,85,151
1573242600,3.7,85,151
1573242900,3.7,85,151
1573243200,3.7,85,151
1573243500,3.7,85,151
1573243800,3.7,85,151
1573244100,3.7,85,151
1573244400,3.7,85,151
1573244700,3.7,85,151
1573245000,3.7,85,151
1573245300,3.7,85,151
1573245600,3.7,85,151
1573245900,3.7,85,151
1573246200,3.7,85,151
1573246500,3.7,85,151
1573246800,3.7,85,151
1573247100,3.7,85,151
1573247400,3.7,85,151
1573247700,3.7,85,151
1573248000,3.7,85,151
1573248300,3.7,85,151
1573248600,3.7,85,151
1573248900,3.7,85,151
1573249200,3.7,85,151
1573249500,3.7,85,151
1573249800,3.7,85,151
1573250100,3.7,85,151
1573250400,3.7,85,151
1573250700,3.7,85,151
1573251000,3.7,85,151
1573251300,3.7,85,151
1573251600,3.7,85,151
1573251900,3.7,85,151
1573252200,3.7,85,151
1573252500,3.7,85,151
1573252800,3.7,85,151
1573253100,3.7,85,151
1573253400,3.7,85,151
1573253700,3.7,85,151
1573254000,3.7,85,151
1573254300,3.7,85,151
1573254600,3.7,85,151
1573254900,3.7,85,151
1573255200,3.7,85,151
1573255500,3.7,85,151
1573255800,3.7,85,151
1573256100,3.7,85,151
1573256400,3.7,85,151
1573256700,3.7,85,151
1573257000,3.7,85,151
1573257300,3.7,85,151
1573257600,3.7,85,151
1573257900,3.7,85,151
1573258200,3.7,85,151
1573258500,3.7,85,151
1573258800,3.7,85,151
1573259100,3.7,85,151
1573259400,3.7,85,151
1573259700,3.7,85,151
1573260000,3.7,85,151
1573260300,3.7,85,151
1573260600,3.7,85,151
1573260900,3.7,85,151
1573261200,3.7,85,151
1573261500,3.7,85,151
1573261800,3.7,85,151
1573262100,3.7,85,151
1573262400,3.7,85,151
1573262700,3.7,85,151
1573263000,3.7,85,151
1573263300,3.7,85,151
1573263600,3.7,85,151
1573263900,3.7,85,151
1573264200,3.7,85,151
1573264500,3.7,85,151
1573264800,3.7,85,151
1573265100,3.7,85,151
1573265400,3.7,85,151
1573265700,3.7,85,151
1573266000,3.7,85,151
1573266300,3.7,85,151
1573266600,3.7,85,151
1573266900,3.7,85,151
1573267200,3.7,85,151
1573267500,3.7,85,151
1573267800,3.7,85,151
1573268100,3.7,85,151
1573268400,3.7,85,151
1573268700,3.7,85,151
1573269000,3.7,85,151
1573269300,3.7,85,151
1573269600,3.7,85,151
1573269900,3.7,85,151
1573270200,3.7,85,151
1573270500,3.7,85,151
1573270800,3.7,85,151
1573271100,3.7,85,151
1573271400,3.7,85,151
1573271700,3.7,85,151
1573272000,3.7,85,151
1573272300,3.7,85,151
1573272600,3.7,85,151
1573272900,3.7,85,151
1573273200,3.7,85,151
1573273500,3.7,85,151
1573273800,3.7,85,151
1573274100,3.7,85,151
1573274400,3.7,85,151
1573274700,3.7,85,151
1573275000,3.7,85,151
1573275300,3.7,85,151
1573275600,3.7,85,151
1573275900,3.7,85,151
1573276200,3.7,85,151
1573276500,3.7,85,151
1573276800,3.7,85,151
1573277100,3.7,85,151
1573277400,3.7,85,151
1573277700,3.7,85,151
1573278000,3.7,85,151
1573278300,3.7,85,151
1573278600,3.7,85,151
1573278900,3.7,85,151
1573279200,3.7,85,151
1573279500,3.7,85,151
1573279800,3.7,85,151
1573280100,3.7,85,151
1573280400,3.7,85,151
1573280700,3.7,85,151
1573281000,3.7,85,151
1573281300,3.7,85,151
1573281600,3.7,85,151
1573281900,3.7,85,151
1573282200,3.7,85,151
1573282500,3.7,85,151
1573282800,3.7,85,151
1573283100,3.7,85,151
1573283400,3.7,85,151
1573283700,3.7,85,151
1573284000,3.7,85,151
1573284300,3.7,85,151
1573284600,3.7,85,151
1573284900,3.7,85,151
1573285200,3.7,85,151
1573285500,3.7,85,151
1573285800,3.7,85,151
1573286100,3.7,85,151
1573286400,3.7,85,151
1573286700,3.7,85,151
1573287000,3.7,85,151
1573287300,3.7,85,151
1573287600,3.7,85,151
1573287900,3.7,85,151
1573288200,3.7,85,151
1573288500,3.7,85,151
1573288800,3.7,85,151
1573289100,3.7,85,151
1573289400,3.7,85,151
1573289700,3.7,85,151
1573290000,3.7,85,151
1573290300,3.7,85,151
1573290600,3.7,85,151
1573290900,3.7,85,151
1573291200,3.7,85,151
1573291500,3.7,85,151
1573291800,3.7,85,151
1573292100,3.7,85,151
1573292400,3.7,85,151
1573292700,3.7,85,151
1573293000,3.7,85,151
1573293300,3.7,85,151
1573293600,3.7,85,151
1573293900,3.7,85,151
1573294200,3.7,85,151
1573294500,3.7,85,151
1573294800,3.7,85,151
1573295100,3.7,85,151
1573295400,3.7,85,151
1573295700,3.7,85,151
1573296000,3.7,85,151
1573296300,3.7,85,151
1573296600,3.7,85,151
1573296900,3.7,85,151
1573297200,3.7,85,151
1573297500,3.7,85,151
1573297800,3.7,85,151
1573298100,3.7,85,151
1573298400,3.7,85,151
1573298700,3.7,85,151
1573299000,3.7,85,151
1573299300,3.7,85,151
1573299600,3.7,85,151
1573299900,3.7,85,151
1573300200,3.7,85,151
1573300500,3.7,85,151
