timestamp,message
1596238729728,", Entering power saving mode. Sleeping for 15 min."
1596238849248,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596238849888,"Internal timestamp invalid. Fetching from server."
1596238852528,"Safe mode requested."
1596239128288,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596239128928,"Internal timestamp invalid. Fetching from server."
1596239131888,"Number of data points in queue: 0"
1596239144848,", Entering power saving mode. Sleeping for 15 min."
1596239724689,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596239725328,"Internal timestamp invalid. Fetching from server."
1596239727890,"Safe mode requested."
1596242111408,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596242112129,"Internal timestamp invalid. Fetching from server."
1596242114854,"Safe mode requested."
1596244122368,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596244123011,"Internal timestamp invalid. Fetching from server."
1596244126288,"Number of data points in queue: 0"
1596244139568,", Entering power saving mode. Sleeping for 15 min."
1596245101888,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596245104208,"Number of data points in queue: 0"
1596245117247,", Entering power saving mode. Sleeping for 15 min."
1596246078608,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596246081249,"Number of data points in queue: 0"
1596246094128,", Entering power saving mode. Sleeping for 15 min."
1596247056447,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596247058767,"Number of data points in queue: 0"
1596247071809,", Entering power saving mode. Sleeping for 15 min."
1596248033087,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596248035407,"Number of data points in queue: 0"
1596248048688,", Entering power saving mode. Sleeping for 15 min."
1596249013968,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596249016367,"Number of data points in queue: 0"
1596249029168,", Entering power saving mode. Sleeping for 15 min."
1596249990528,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596249992848,"Number of data points in queue: 0"
1596250007343,", Entering power saving mode. Sleeping for 15 min."
1596250969809,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596250972048,"Number of data points in queue: 0"
1596250986623,", Entering power saving mode. Sleeping for 15 min."
1596252987088,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596252989408,"Number of data points in queue: 2"
1596253003728,", Entering power saving mode. Sleeping for 15 min."
1596253965968,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596253968288,"Number of data points in queue: 0"
1596253982781,", Entering power saving mode. Sleeping for 15 min."
1596254944451,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596254946768,"Number of data points in queue: 0"
1596254959888,", Entering power saving mode. Sleeping for 15 min."
1596255921168,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596255923580,"Number of data points in queue: 0"
1596255936607,", Entering power saving mode. Sleeping for 15 min."
1596256898848,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596256901168,"Number of data points in queue: 0"
1596256914448,", Entering power saving mode. Sleeping for 15 min."
1596257876687,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596257879011,"Number of data points in queue: 0"
1596257893583,", Entering power saving mode. Sleeping for 15 min."
1596258856287,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596258858528,"Number of data points in queue: 0"
1596258871968,", Entering power saving mode. Sleeping for 15 min."
1596259833249,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596259835567,"Number of data points in queue: 0"
1596259848847,", Entering power saving mode. Sleeping for 15 min."
1596260810129,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596260812369,"Number of data points in queue: 0"
1596260827181,", Entering power saving mode. Sleeping for 15 min."
1596262826687,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596262829011,"Number of data points in queue: 2"
1596262843329,", Entering power saving mode. Sleeping for 15 min."
1596263804688,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596263807011,"Number of data points in queue: 0"
1596263820207,", Entering power saving mode. Sleeping for 15 min."
1596264781647,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596264783968,"Number of data points in queue: 0"
1596264797407,", Entering power saving mode. Sleeping for 15 min."
1596265758768,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596265761089,"Number of data points in queue: 0"
1596265774447,", Entering power saving mode. Sleeping for 15 min."
1596266735887,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596266738207,"Number of data points in queue: 0"
1596266751327,", Entering power saving mode. Sleeping for 15 min."
1596267712608,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596267714927,"Number of data points in queue: 0"
1596267728128,", Entering power saving mode. Sleeping for 15 min."
1596268689408,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596268691727,"Number of data points in queue: 0"
1596268705168,", Entering power saving mode. Sleeping for 15 min."
1596269666608,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596269669011,"Number of data points in queue: 0"
1596269683979,", Entering power saving mode. Sleeping for 15 min."
1596270645407,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596270647728,"Number of data points in queue: 0"
1596270661011,", Entering power saving mode. Sleeping for 15 min."
1596271622287,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596271624527,"Number of data points in queue: 0"
1596271637649,", Entering power saving mode. Sleeping for 15 min."
1596272600127,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596272602527,"Number of data points in queue: 0"
1596272617504,", Entering power saving mode. Sleeping for 15 min."
1596273580047,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596273582447,"Number of data points in queue: 0"
1596273595328,", Entering power saving mode. Sleeping for 15 min."
1596274556847,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596274559167,"Number of data points in queue: 0"
1596274572527,", Entering power saving mode. Sleeping for 15 min."
1596275534929,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596275537327,"Number of data points in queue: 0"
1596275549967,", Entering power saving mode. Sleeping for 15 min."
1596276511407,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596276513727,"Number of data points in queue: 0"
1596276526928,", Entering power saving mode. Sleeping for 15 min."
1596277489249,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596277491647,"Number of data points in queue: 0"
1596277504928,", Entering power saving mode. Sleeping for 15 min."
1596278467407,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596278469729,"Number of data points in queue: 0"
1596278483247,", Entering power saving mode. Sleeping for 15 min."
1596279444529,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596279446847,"Number of data points in queue: 0"
1596279460127,", Entering power saving mode. Sleeping for 15 min."
1596280421568,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596280423967,"Number of data points in queue: 0"
1596280437248,", Entering power saving mode. Sleeping for 15 min."
1596281398528,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596281400847,"Number of data points in queue: 0"
1596281414288,", Entering power saving mode. Sleeping for 15 min."
1596282375727,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596282378048,"Number of data points in queue: 0"
1596282392702,", Entering power saving mode. Sleeping for 15 min."
1596283355248,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596283357488,"Number of data points in queue: 0"
1596283370369,", Entering power saving mode. Sleeping for 15 min."
1596284331647,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596284334047,"Number of data points in queue: 0"
1596284346847,", Entering power saving mode. Sleeping for 15 min."
1596285309327,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596285311647,"Number of data points in queue: 0"
1596285326542,", Entering power saving mode. Sleeping for 15 min."
1596286289327,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596286291727,"Number of data points in queue: 0"
1596286305247,", Entering power saving mode. Sleeping for 15 min."
1596287266527,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596287268848,"Number of data points in queue: 0"
1596287283980,", Entering power saving mode. Sleeping for 15 min."
1596288245487,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596288247887,"Number of data points in queue: 0"
1596288261407,", Entering power saving mode. Sleeping for 15 min."
1596289224626,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596289228782,"Number of data points in queue: 0"
1596289243904,", Entering power saving mode. Sleeping for 15 min."
1596290205567,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596290207888,"Number of data points in queue: 0"
1596290222942,", Entering power saving mode. Sleeping for 15 min."
1596291187327,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596291189648,"Number of data points in queue: 0"
1596291204858,", Entering power saving mode. Sleeping for 15 min."
1596292167408,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596292169808,"Number of data points in queue: 0"
1596292183088,", Entering power saving mode. Sleeping for 15 min."
1596293144369,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596293146768,"Number of data points in queue: 0"
1596293160128,", Entering power saving mode. Sleeping for 15 min."
1596294121489,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596294123808,"Number of data points in queue: 0"
1596294136688,", Entering power saving mode. Sleeping for 15 min."
1596295099011,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596295101327,"Number of data points in queue: 0"
1596295115900,", Entering power saving mode. Sleeping for 15 min."
1596296078367,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596296080775,"Number of data points in queue: 0"
1596296093647,", Entering power saving mode. Sleeping for 15 min."
1596297055037,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596297057495,"Number of data points in queue: 0"
1596297070767,", Entering power saving mode. Sleeping for 15 min."
1596298033087,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596298035487,"Number of data points in queue: 0"
1596298049011,", Entering power saving mode. Sleeping for 15 min."
1596299011327,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596299013735,"Number of data points in queue: 0"
1596299027011,", Entering power saving mode. Sleeping for 15 min."
1596299989328,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596299991656,"Number of data points in queue: 0"
1596300004927,", Entering power saving mode. Sleeping for 15 min."
1596300967408,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596300969807,"Number of data points in queue: 0"
1596300983247,", Entering power saving mode. Sleeping for 15 min."
1596301944624,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596301947183,"Number of data points in queue: 0"
1596301960384,", Entering power saving mode. Sleeping for 15 min."
1596302921647,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596302924048,"Number of data points in queue: 0"
1596302937167,", Entering power saving mode. Sleeping for 15 min."
1596303900397,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596303905114,"Number of data points in queue: 0"
1596303918687,", Entering power saving mode. Sleeping for 15 min."
1596304925666,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596316073893,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596316074527,"Internal timestamp invalid. Fetching from server."
1596316077567,"Number of data points in queue: 0"
1596316090607,", Entering power saving mode. Sleeping for 15 min."
1596316978048,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596316978688,"Internal timestamp invalid. Fetching from server."
1596316981727,"Number of data points in queue: 0"
1596316995011,", Entering power saving mode. Sleeping for 15 min."
1596317957407,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596317959807,"Number of data points in queue: 0"
1596317973168,", Entering power saving mode. Sleeping for 15 min."
1596318942448,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596318945408,"Number of data points in queue: 0"
1596318959013,", Entering power saving mode. Sleeping for 15 min."
1596319921336,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596319929016,"Number of data points in queue: 0"
1596319942528,", Entering power saving mode. Sleeping for 15 min."
1596320903983,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596320907408,"Number of data points in queue: 0"
1596320922464,", Entering power saving mode. Sleeping for 15 min."
1596322963567,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596322965887,"Number of data points in queue: 2"
1596322980207,", Entering power saving mode. Sleeping for 15 min."
1596323942527,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596323944927,"Number of data points in queue: 0"
1596323958288,", Entering power saving mode. Sleeping for 15 min."
1596324920528,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596324922928,"Number of data points in queue: 0"
1596324935728,", Entering power saving mode. Sleeping for 15 min."
1596325897171,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596325899488,"Number of data points in queue: 0"
1596325912528,", Entering power saving mode. Sleeping for 15 min."
1596326873968,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596326876287,"Number of data points in queue: 0"
1596326889087,", Entering power saving mode. Sleeping for 15 min."
1596327851567,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596327853967,"Number of data points in queue: 0"
1596327869262,", Entering power saving mode. Sleeping for 15 min."
1596328830687,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596328833087,"Number of data points in queue: 0"
1596328845967,", Entering power saving mode. Sleeping for 15 min."
1596329807248,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596329809648,"Number of data points in queue: 0"
1596329824864,", Entering power saving mode. Sleeping for 15 min."
1596330787408,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596330789728,"Number of data points in queue: 0"
1596330802687,", Entering power saving mode. Sleeping for 15 min."
1596331764047,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596331766367,"Number of data points in queue: 0"
1596331779647,", Entering power saving mode. Sleeping for 15 min."
1596332740927,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596332743327,"Number of data points in queue: 0"
1596332756767,", Entering power saving mode. Sleeping for 15 min."
1596334756207,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596334758527,"Number of data points in queue: 2"
1596334772767,", Entering power saving mode. Sleeping for 15 min."
1596335735087,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596335737494,"Number of data points in queue: 0"
1596335752143,", Entering power saving mode. Sleeping for 15 min."
1596336714688,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596336717011,"Number of data points in queue: 0"
1596336730048,", Entering power saving mode. Sleeping for 15 min."
1596337694688,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596337704219,"Number of data points in queue: 0"
1596337711583,", Entering power saving mode. Sleeping for 15 min."
1596338675167,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596338685454,"Number of data points in queue: 0"
1596338691982,", Entering power saving mode. Sleeping for 15 min."
1596339656607,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596339666065,"Number of data points in queue: 0"
1596339673342,", Entering power saving mode. Sleeping for 15 min."
1596340637167,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596340647487,"Number of data points in queue: 0"
1596340654048,", Entering power saving mode. Sleeping for 15 min."
1596341618687,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596341628847,"Number of data points in queue: 0"
1596341635407,", Entering power saving mode. Sleeping for 15 min."
1596342600127,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596342609980,"Number of data points in queue: 0"
1596342616619,", Entering power saving mode. Sleeping for 15 min."
1596342720367,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596342729011,"Internal timestamp invalid. Fetching from server."
1596342731735,"Safe mode requested."
1596343048811,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596343056783,"Internal timestamp invalid. Fetching from server."
1596343070947,"Safe mode requested."
1596343163248,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596343171807,"Internal timestamp invalid. Fetching from server."
1596343174607,"Number of data points in queue: 0"
1596343180847,", Entering power saving mode. Sleeping for 15 min."
1596343289407,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596343298127,"Internal timestamp invalid. Fetching from server."
1596343300936,"Number of data points in queue: 0"
1596343307087,", Entering power saving mode. Sleeping for 15 min."
1596344270609,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596344280527,"Number of data points in queue: 0"
1596344286687,", Entering power saving mode. Sleeping for 15 min."
1596345250128,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596345260687,"Number of data points in queue: 0"
1596345266687,", Entering power saving mode. Sleeping for 15 min."
1596346231087,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596346241247,"Number of data points in queue: 0"
1596346247807,", Entering power saving mode. Sleeping for 15 min."
1596347211487,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596347219247,"Number of data points in queue: 0"
1596347225727,", Entering power saving mode. Sleeping for 15 min."
1596348189248,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596348199568,"Number of data points in queue: 0"
1596348205408,", Entering power saving mode. Sleeping for 15 min."
1596349169887,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596349180207,"Number of data points in queue: 0"
1596349186608,", Entering power saving mode. Sleeping for 15 min."
1596350151011,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596350161247,"Number of data points in queue: 0"
1596350167408,", Entering power saving mode. Sleeping for 15 min."
1596351131807,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596351141967,"Number of data points in queue: 0"
1596351147967,", Entering power saving mode. Sleeping for 15 min."
1596352111568,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596352119329,"Number of data points in queue: 0"
1596352125808,", Entering power saving mode. Sleeping for 15 min."
1596353089247,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596353097248,"Number of data points in queue: 0"
1596353103807,", Entering power saving mode. Sleeping for 15 min."
1596354067327,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596354077727,"Number of data points in queue: 0"
1596354083887,", Entering power saving mode. Sleeping for 15 min."
1596355047328,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596355057728,"Number of data points in queue: 0"
1596355064208,", Entering power saving mode. Sleeping for 15 min."
1596356027647,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596356035647,"Number of data points in queue: 0"
1596356041727,", Entering power saving mode. Sleeping for 15 min."
1596357005168,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596357013011,"Number of data points in queue: 0"
1596357019168,", Entering power saving mode. Sleeping for 15 min."
1596357982768,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596357990607,"Number of data points in queue: 0"
1596357996847,", Entering power saving mode. Sleeping for 15 min."
1596358960607,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596358968367,"Number of data points in queue: 0"
1596358974527,", Entering power saving mode. Sleeping for 15 min."
1596359939248,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596359947488,"Number of data points in queue: 0"
1596359954208,", Entering power saving mode. Sleeping for 15 min."
1596360917808,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596360925808,"Number of data points in queue: 0"
1596360932128,", Entering power saving mode. Sleeping for 15 min."
1596361895727,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596361903727,"Number of data points in queue: 0"
1596361909567,", Entering power saving mode. Sleeping for 15 min."
1596363942607,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596363950529,"Number of data points in queue: 0"
1596363956447,", Entering power saving mode. Sleeping for 15 min."
1596364921010,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596364929010,"Number of data points in queue: 0"
1596364934847,", Entering power saving mode. Sleeping for 15 min."
1596365898287,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596365906047,"Number of data points in queue: 0"
1596365912207,", Entering power saving mode. Sleeping for 15 min."
1596366875647,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596366883407,"Number of data points in queue: 0"
1596366889247,", Entering power saving mode. Sleeping for 15 min."
1596367852687,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596367860447,"Number of data points in queue: 0"
1596367866287,", Entering power saving mode. Sleeping for 15 min."
1596368830849,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596368841011,"Number of data points in queue: 0"
1596368846847,", Entering power saving mode. Sleeping for 15 min."
1596369810448,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596369820607,"Number of data points in queue: 0"
1596369826448,", Entering power saving mode. Sleeping for 15 min."
1596370791175,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596370801416,"Number of data points in queue: 0"
1596370807815,", Entering power saving mode. Sleeping for 15 min."
1596371771414,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596371781574,"Number of data points in queue: 0"
1596371788295,", Entering power saving mode. Sleeping for 15 min."
1596372752935,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596372763335,"Number of data points in queue: 0"
1596372769895,", Entering power saving mode. Sleeping for 15 min."
1596373733495,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596373743895,"Number of data points in queue: 0"
1596373750455,", Entering power saving mode. Sleeping for 15 min."
1596374715016,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1596374723254,"Number of data points in queue: 0"
1596374729814,", Entering power saving mode. Sleeping for 15 min."
1596671520689,"Number of data points in queue: 0"
1596672175973,"Number of data points in queue: 0"
1596672512608,"Number of data points in queue: 0"
1596675082768,"Number of data points in queue: 0"
1596675446697,"Number of data points in queue: 0"
1596675623570,"Number of data points in queue: 0"
1596675881409,"Number of data points in queue: 0"
1596676249661,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596676250449,"Internal timestamp invalid. Fetching from server."
1596676253896,"Number of data points in queue: 0"
1596677213568,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596677215969,"Number of data points in queue: 0"
1596677535409,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596677536289,"Internal timestamp invalid. Fetching from server."
1596677539410,"Safe mode requested."
1596677960448,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596677961328,"Internal timestamp invalid. Fetching from server."
1596677964288,"Safe mode requested."
1596678141257,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596678142217,"Internal timestamp invalid. Fetching from server."
1596678145257,"Safe mode requested."
1596678547011,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596678547809,"Internal timestamp invalid. Fetching from server."
1596678550769,"Safe mode requested."
1596678893568,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596678894369,"Internal timestamp invalid. Fetching from server."
1596678897488,"Safe mode requested."
1596680569904,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596680570692,"Internal timestamp invalid. Fetching from server."
1596680574049,"Number of data points in queue: 0"
1596680754129,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596680755088,"Internal timestamp invalid. Fetching from server."
1596680758049,"Safe mode requested."
1596681097583,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596681098370,"Internal timestamp invalid. Fetching from server."
1596681101728,"Safe mode requested."
1596681340655,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596681342139,"Internal timestamp invalid. Fetching from server."
1596681346616,"Safe mode requested."
1596681611604,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596681613671,"Internal timestamp invalid. Fetching from server."
1596681618385,"Safe mode requested."
1596681802849,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596681803888,"Internal timestamp invalid. Fetching from server."
1596681807408,"Safe mode requested."
1596682204769,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596682205568,"Internal timestamp invalid. Fetching from server."
1596682208530,"Safe mode requested."
1596682394288,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596682395089,"Internal timestamp invalid. Fetching from server."
1596682398129,"Number of data points in queue: 0"
1596682543168,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596682543969,"Internal timestamp invalid. Fetching from server."
1596682547088,"Safe mode requested."
1596682657089,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596682657888,"Internal timestamp invalid. Fetching from server."
1596682661012,"Number of data points in queue: 0"
1596683620768,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596683623011,"Number of data points in queue: 0"
1596721905574,"Internal timestamp invalid. Fetching from server."
1596721908773,"Number of data points in queue: 0"
1596722868693,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596722871253,"Number of data points in queue: 0"
1596723831044,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1596723833493,"Number of data points in queue: 0"
1597448171577,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1598122588848,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1598122597728,"Internal timestamp invalid. Fetching from server."
1598122600688,"Number of data points in queue: 0"
1598123560376,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1598123562768,"Number of data points in queue: 0"
1598124528128,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1598124530368,"Number of data points in queue: 0"
1598125490048,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1598125492369,"Number of data points in queue: 0"
1598126452311,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1598126454790,"Number of data points in queue: 0"
1598127414376,"Slope: 0.000000, Current: 120.000000, Previous: 120.000000"
1598127416611,"Number of data points in queue: 0"
1598372492529,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1598372501408,"Internal timestamp invalid. Fetching from server."
1598372504368,"Number of data points in queue: 0"
1598373464449,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1598373478500,"Number of data points in queue: 0"
1598456258237,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1598456279762,"Internal timestamp invalid. Fetching from server."
1598456332362,"Number of data points in queue: 0"
1598457317370,"Slope: 8.000000, Current: 120.000000, Previous: 0.000000"
1598457372846,"Number of data points in queue: 0"
