timestamp,height
1593619337,7.04
1593620237,7.06
1593621137,6.88
1593622037,6.92
1593622937,6.84
1593623837,6.86
1593624737,6.97
1593625637,6.86
1593626537,6.95
1593627437,6.92
1593628337,6.83
1593629237,6.84
1593630137,6.84
1593631037,7.08
1593631937,7.06
1593632837,6.98
1593633737,6.94
1593634637,7.06
1593635537,7.14
1593636437,7.2
1593637337,7.18
1593638237,7.07
1593639137,7.04
1593640037,7.06
1593640937,7.04
1593641837,7.18
1593642737,7.13
1593643637,7.18
1593644537,7.13
1593645437,7.07
1593646337,7.08
1593647237,7.2
1593648137,7.09
1593649037,7
1593649937,6.97
1593650837,7.01
1593651737,6.83
1593652637,6.82
1593653537,6.85
1593654437,6.82
1593655337,6.78
1593656237,6.61
1593657137,6.49
1593658037,6.52
1593658937,6.66
1593659837,6.37
1593660737,6.46
1593661637,6.47
1593662537,6.36
1593663437,6.29
1593664337,6.38
1593665237,6.46
1593666137,6.34
1593667037,6.4
1593667937,6.29
1593668837,6.28
1593669737,6.25
1593670637,6.58
1593671537,6.44
1593672437,6.24
1593673337,6.54
1593674237,6.72
1593675137,6.53
1593676037,6.6
1593676937,6.67
1593677837,6.64
1593678737,6.7
1593679637,6.71
1593680537,6.83
1593681437,6.95
1593682337,7
1593683237,7.04
1593684137,6.95
1593685037,7.08
1593685937,7.18
1593686837,7.2
1593687737,7.16
1593688637,7.09
1593689537,7.1
1593690437,6.9
1593691337,6.76
1593692237,6.84
1593693137,7
1593694037,6.98
1593694937,6.89
1593695837,6.89
1593696737,6.92
1593697637,6.91
1593698537,6.92
1593699437,6.97
1593700337,6.92
1593701237,6.96
1593702137,6.85
1593703037,6.73
1593703937,6.74
1593704837,6.72
1593705737,6.86
1593706637,6.74
1593707537,6.77
1593708437,6.72
1593709337,6.7
1593710237,6.71
1593711137,6.82
1593712037,6.91
1593712937,6.97
1593713837,6.9
1593714737,6.84
1593715637,6.94
1593716537,6.88
1593717437,7.04
1593718337,7.01
1593719237,6.94
1593720137,7.01
1593721037,7.12
1593721937,7
1593722837,7
1593723737,7.02
1593724637,6.85
1593725537,6.91
1593726437,7.03
1593727337,7.08
1593728237,7.15
1593729137,7.18
1593730037,6.92
1593730937,7.15
1593731837,7.12
1593732737,7.09
1593733637,6.94
1593734537,7.04
1593735437,7.06
1593736337,6.91
1593737237,6.85
1593738137,6.73
1593739037,6.83
1593739937,6.94
1593740837,6.74
1593741737,6.5
1593742637,6.58
1593743537,6.64
1593744437,6.71
1593745337,6.38
1593746237,6.35
1593747137,6.5
1593748037,6.42
1593748937,6.36
1593749837,6.28
1593750737,6.41
1593751637,6.43
1593752537,6.35
1593753437,6.14
1593754337,6.34
1593755237,6.16
1593756137,6.24
1593757037,6.19
1593757937,6.26
1593758837,6.2
1593759737,6.38
1593760637,6.3
1593761537,6.23
1593762437,6.37
1593763337,6.48
1593764237,6.46
1593765137,6.4
1593766037,6.61
1593766937,6.64
1593767837,6.59
1593768737,6.49
1593769637,6.7
1593770537,6.72
1593771437,6.74
1593772337,6.65
1593773237,6.89
1593774137,7.13
1593775037,7.12
1593775937,7.01
1593776837,6.96
1593777737,7.18
1593778637,7.07
1593779537,7.01
1593780437,6.85
1593781337,6.92
1593782237,7.02
1593783137,6.97
1593784037,6.78
1593784937,6.91
1593785837,6.7
1593786737,6.84
1593787637,6.85
1593788537,6.91
1593789437,6.91
1593790337,6.82
1593791237,6.77
1593792137,6.55
1593793037,6.77
1593793937,6.84
1593794837,6.68
1593795737,6.67
1593796637,6.78
1593797537,6.73
1593798437,6.89
1593799337,6.79
1593800237,6.79
1593801137,6.74
1593802037,6.88
1593802937,6.67
1593803837,6.67
1593804737,6.95
1593805637,6.88
1593806537,6.85
1593807437,6.73
1593808337,6.97
1593809237,6.96
1593810137,6.9
1593811037,6.83
1593811937,6.86
1593812837,7.03
1593813737,7.02
1593814637,6.92
1593815537,6.8
1593816437,7.08
1593817337,7.06
1593818237,6.91
1593819137,6.77
1593820037,6.89
1593820937,6.71
1593821837,6.66
1593822737,6.67
1593823637,6.72
1593824537,6.73
1593825437,6.62
1593826337,6.55
1593827237,6.46
1593828137,6.7
1593829037,6.74
1593829937,6.67
1593830837,6.37
1593831737,6.37
1593832637,6.56
1593833537,6.49
1593834437,6.29
1593835337,6.16
1593836237,6.31
1593837137,6.24
1593838037,6.22
1593838937,6.19
1593839837,6.2
1593840737,6.25
1593841637,6.18
1593842537,6.12
1593843437,6.29
1593844337,6.37
1593845237,6.22
1593846137,6.28
1593847037,6.48
1593847937,6.55
1593848837,6.17
1593849737,6.37
1593850637,6.38
1593851537,6.2
1593852437,6.3
1593853337,6.34
1593854237,6.46
1593855137,6.47
1593856037,6.48
1593856937,6.53
1593857837,6.52
1593858737,6.7
1593859637,6.78
1593860537,6.6
1593861437,6.73
1593862337,6.82
1593863237,6.9
1593864137,6.83
1593865037,6.96
1593865937,6.94
1593866837,6.8
1593867737,6.74
1593868637,7.52
1593869537,7.91
1593870437,7.42
1593871337,7.21
1593872237,7.07
1593873137,6.98
1593874037,7.16
1593874937,7.15
1593875837,7.02
1593876737,7
1593877637,7.03
1593878537,7.03
1593879437,6.97
1593880337,7.01
1593881237,6.73
1593882137,6.96
1593883037,6.85
1593883937,6.86
1593884837,6.84
1593885737,6.9
1593886637,6.97
1593887537,6.89
1593888437,7.15
1593889337,6.96
1593890237,7.04
1593891137,7.01
1593892037,7.04
1593892937,6.96
1593893837,6.98
1593894737,6.91
1593895637,6.94
1593896537,7
1593897437,6.94
1593898337,7.13
1593899237,7.13
1593900137,7.13
1593901037,7.18
1593901937,7
1593902837,6.96
1593903737,6.95
1593904637,6.85
1593905537,7
1593906437,7.09
1593907337,7.19
1593908237,7.01
1593909137,6.78
1593910037,7.21
1593910937,7.79
1593911837,8.1
1593912737,7.76
1593913637,7.2
1593914537,7.02
1593915437,7.24
1593916337,7.4
1593917237,7.49
1593918137,8.12
1593919037,8.42
1593919937,8.38
1593920837,8.16
1593921737,7.85
1593922637,7.72
1593923537,7.46
1593924437,7.24
1593925337,7.1
1593926237,7.07
1593927137,7.27
1593928037,7.06
1593928937,6.97
1593929837,7.06
1593930737,6.83
1593931637,6.66
1593932537,6.83
1593933437,6.64
1593934337,6.59
1593935237,6.58
1593936137,6.73
1593937037,6.68
1593937937,6.7
1593938837,6.65
1593939737,6.67
1593940637,6.88
1593941537,6.89
1593942437,6.92
1593943337,6.86
1593944237,6.88
1593945137,7.14
1593946037,7.21
1593946937,7.28
1593947837,6.97
1593948737,6.92
1593949637,7.16
1593950537,7.24
1593951437,7.22
1593952337,7.03
1593953237,7.26
1593954137,7.16
1593955037,7.15
1593955937,7.04
1593956837,7
1593957737,7.15
1593958637,7.1
1593959537,7.03
1593960437,7.15
1593961337,6.91
1593962237,6.89
1593963137,7.01
1593964037,6.97
1593964937,6.97
1593965837,6.96
1593966737,6.65
1593967637,6.67
1593968537,6.65
1593969437,6.76
1593970337,6.56
1593971237,6.67
1593972137,6.74
1593973037,6.68
1593973937,6.67
1593974837,6.72
1593975737,6.72
1593976637,6.74
1593977537,6.89
1593978437,6.91
1593979337,6.94
1593980237,6.9
1593981137,6.9
1593982037,6.79
1593982937,6.82
1593983837,6.96
1593984737,6.98
1593985637,6.89
1593986537,6.92
1593987437,7.03
1593988337,7.12
1593989237,6.96
1593990137,6.95
1593991037,6.97
1593991937,6.97
1593992837,6.89
1593993737,6.84
1593994637,6.78
1593995537,6.84
1593996437,6.86
1593997337,6.68
1593998237,6.66
1593999137,6.74
1594000037,6.84
1594000937,6.56
1594001837,6.41
1594002737,6.49
1594003637,6.54
1594004537,6.4
1594005437,6.28
1594006337,6.34
1594007237,6.47
1594008137,6.38
1594009037,6.19
1594009937,6.3
1594010837,6.43
1594011737,6.32
1594012637,6.47
1594013537,6.25
1594014437,6.36
1594015337,6.31
1594016237,6.38
1594017137,6.43
1594018037,6.4
1594018937,6.52
1594019837,6.56
1594020737,6.59
1594021637,6.47
1594022537,6.59
1594023437,6.73
1594024337,6.74
1594025237,6.58
1594026137,6.7
1594027037,7.04
1594027937,7.01
1594028837,6.85
1594029737,6.9
1594030637,7.03
1594031537,7.15
1594032437,8.78
1594033337,7.82
1594034237,10.24
1594035137,8.54
1594036037,8.05
1594036937,8.14
1594037837,8.06
1594038737,8.42
1594039637,9.54
1594040537,10.26
1594041437,10.2
1594042337,11.42
1594043237,11.93
1594044137,11.5
1594045037,10.81
1594045937,10.16
1594046837,9.9
1594047737,9.48
1594048637,11.72
1594049537,9.84
1594050437,9.29
1594051337,10.54
1594052237,10.54
1594053137,11.77
1594054037,11.48
1594054937,10.98
1594055837,10.39
1594056737,9.77
1594057637,9.46
1594058537,9.11
1594059437,8.95
1594060337,8.63
1594061237,8.57
1594062137,8.34
1594063037,8.18
1594063937,8.18
1594064837,8.29
1594065737,8.39
1594066637,8.35
1594067537,8.22
1594068437,8.12
1594069337,8.2
1594070237,8.22
1594071137,8.11
1594072037,8.04
1594072937,8.04
1594073837,8.2
1594074737,8.08
1594075637,8.12
1594076537,7.96
1594077437,8.05
1594078337,7.99
1594079237,7.9
1594080137,7.85
1594081037,7.9
1594081937,7.84
1594082837,7.91
1594083737,7.76
1594084637,7.8
1594085537,7.63
1594086437,7.51
1594087337,7.48
1594088237,7.43
1594089137,7.45
1594090037,7.44
1594090937,7.22
1594091837,7.22
1594092737,7.3
1594093637,7.27
1594094537,7.13
1594095437,6.98
1594096337,7.2
1594097237,7.16
1594098137,7.18
1594099037,7.07
1594099937,7.01
1594100837,7.12
1594101737,7.19
1594102637,7.02
1594103537,7.1
1594104437,7.16
1594105337,7.32
1594106237,7.27
1594107137,7.15
1594108037,7.21
1594108937,7.33
1594109837,7.37
1594110737,7.24
1594111637,7.4
1594112537,7.51
1594113437,7.64
1594114337,7.57
1594115237,7.68
1594116137,7.63
1594117037,7.66
1594117937,7.61
1594118837,7.78
1594119737,7.88
1594120637,11.6
1594121537,8.33
1594122437,8.17
1594123337,18.66
1594124237,18.43
1594125137,16.56
1594126037,15.42
1594126937,14.29
1594127837,13.49
1594128737,12.26
1594129637,11.63
1594130537,10.84
1594131437,10.36
1594132337,10.03
1594133237,9.54
1594134137,9.36
1594135037,9.32
1594135937,9.12
1594136837,8.84
1594138637,7.944
1594139537,7.968
1594140437,7.968
1594141337,8.004
1594142237,8.028
1594143137,7.872
1594144037,7.848
1594144937,7.752
1594145837,7.884
1594146737,7.956
1594147637,7.956
1594148537,7.944
1594149437,7.908
1594150337,7.992
1594151237,8.112
1594152137,8.076
1594153037,8.004
1594153937,8.052
1594154837,8.184
1594155737,8.268
1594156637,8.112
1594157537,8.232
1594158437,8.232
1594159337,8.28
1594160237,8.196
1594161137,8.22
1594162037,8.196
1594162937,8.1
1594163837,7.98
1594164737,7.848
1594165637,7.812
1594166537,7.728
1594167437,7.848
1594168337,7.728
1594169237,7.752
1594170137,7.656
1594171037,7.584
1594171937,7.416
1594172837,7.488
1594173737,7.416
1594174637,7.296
1594175537,6.996
1594176437,7.08
1594177337,7.116
1594178237,7.152
1594179137,7.02
1594180037,6.888
1594180937,6.864
1594181837,6.972
1594182737,6.9
1594183637,6.84
1594184537,6.804
1594185437,6.996
1594186337,6.96
1594187237,6.816
1594188137,6.864
1594189037,6.9
1594189937,6.888
1594190837,6.816
1594191737,6.804
1594192637,6.948
1594193537,6.876
1594194437,6.984
1594195337,7.08
1594196237,7.116
1594197137,7.116
1594198037,7.26
1594198937,7.32
1594199837,7.344
1594200737,7.26
1594201637,7.308
1594202537,7.44
1594203437,7.44
1594204337,7.26
1594205237,7.092
1594206137,7.404
1594207037,7.356
1594207937,7.416
1594208837,7.464
1594209737,7.212
1594210637,7.176
1594211537,7.236
1594212437,7.296
1594213337,7.26
1594214237,7.092
1594215137,7.08
1594216037,7.128
1594216937,7.188
1594217837,7.272
1594218737,7.164
1594219637,7.068
1594220537,7.092
1594221437,7.224
1594222337,7.044
1594223237,7.02
1594224137,8.136
1594225037,7.608
1594225937,7.368
1594226837,7.428
1594227737,16.848
1594228637,17.136
1594229537,15.804
1594230437,14.136
1594231337,13.152
1594232237,12.144
1594233137,11.304
1594234037,10.452
1594234937,9.9
1594235837,9.54
1594236737,9.168
1594237637,8.844
1594238537,8.844
1594239437,8.58
1594240337,8.472
1594241237,8.592
1594242137,8.652
1594243037,8.484
1594243937,8.364
1594244837,8.316
1594245737,8.268
1594246637,8.148
1594247537,8.052
1594248437,7.956
1594249337,7.896
1594250237,7.8
1594251137,7.836
1594252037,7.656
1594252937,7.632
1594253837,7.596
1594254737,7.584
1594255637,7.38
1594256537,7.356
1594257437,7.164
1594258337,7.332
1594259237,7.152
1594260137,7.068
1594261037,6.996
1594261937,6.948
1594262837,6.852
1594263737,6.78
1594264637,6.672
1594265537,6.708
1594266437,6.828
1594267337,6.828
1594268237,6.732
1594269137,6.636
1594270037,6.78
1594270937,6.624
1594271837,6.504
1594272737,6.576
1594273637,6.468
1594274537,6.468
1594275437,6.612
1594276337,6.528
1594277237,6.516
1594278137,6.624
1594279037,6.66
1594279937,6.792
1594280837,6.66
1594281737,6.78
1594282637,6.78
1594283537,6.564
1594284437,6.684
1594285337,6.96
1594286237,6.792
1594287137,6.852
1594288037,7.14
1594288937,7.092
1594289837,6.948
1594290737,6.96
1594291637,7.116
1594292537,6.96
1594293437,7.116
1594294337,7.02
1594295237,6.924
1594296137,7.032
1594297037,7.104
1594297937,7.056
1594298837,6.984
1594299737,7.02
1594300637,6.96
1594301537,6.924
1594302437,6.96
1594303337,6.888
1594304237,6.816
1594305137,6.936
1594306037,6.816
1594306937,6.756
1594307837,6.732
1594308737,6.768
1594309637,6.744
1594310537,6.648
1594311437,6.54
1594312337,6.516
1594313237,6.612
1594314137,6.612
1594315037,6.564
1594315937,6.72
1594316837,6.804
1594317737,6.696
1594318637,6.456
1594319537,6.528
1594320437,6.54
1594321337,6.708
1594322237,6.708
1594323137,6.756
1594324037,6.672
1594324937,6.876
1594325837,6.864
1594326737,6.888
1594327637,6.732
1594328537,6.756
1594329437,6.648
1594330337,6.624
1594331237,6.732
1594332137,6.924
1594333037,7.056
1594333937,6.984
1594334837,6.828
1594335737,6.696
1594336637,6.84
1594337537,6.768
1594338437,6.708
1594339337,6.624
1594340237,6.66
1594341137,6.72
1594342037,6.6
1594342937,6.684
1594343837,6.468
1594344737,6.576
1594345637,6.48
1594346537,6.324
1594347437,6.132
1594348337,6.228
1594349237,6.264
1594350137,6.192
1594351037,6.048
1594351937,5.988
1594352837,6.012
1594353737,5.964
1594354637,5.94
1594355537,6
1594356437,5.856
1594357337,6.048
1594358237,5.952
1594359137,5.868
1594360037,5.784
1594360937,5.868
1594361837,6
1594362737,6.06
1594363637,6.084
1594364537,6.132
1594365437,5.928
1594366337,6.12
1594367237,6.252
1594368137,6.396
1594369037,6.432
1594369937,6.312
1594370837,6.396
1594371737,6.36
1594372637,6.396
1594373537,6.564
1594374437,6.672
1594375337,6.792
1594376237,6.696
1594377137,6.744
1594378037,6.852
1594378937,6.948
1594379837,6.876
1594380737,6.852
1594381637,6.744
1594382537,6.756
1594383437,6.852
1594384337,6.732
1594385237,6.816
1594386137,6.732
1594387037,6.876
1594387937,6.696
1594388837,6.612
1594389737,6.528
1594390637,6.588
1594391537,6.732
1594392437,6.576
1594393337,6.624
1594394237,6.528
1594395137,6.324
1594396037,6.384
1594396937,6.36
1594397837,6.396
1594398737,6.468
1594399637,6.444
1594400537,6.24
1594401437,6.312
1594402337,6.54
1594403237,6.528
1594404137,6.36
1594405037,6.444
1594405937,6.42
1594406837,6.648
1594407737,6.54
1594408637,8.052
1594409537,7.44
1594410437,7.02
1594411337,7.116
1594412237,17.808
1594413137,16.212
1594414037,14.172
1594414937,13.008
1594415837,12.372
1594416737,11.604
1594417637,10.92
1594418537,10.356
1594419437,9.696
1594420337,9.384
1594421237,9.132
1594422137,8.868
1594423037,8.652
1594423937,8.556
1594424837,8.364
1594425737,8.04
1594426637,7.848
1594427537,7.692
1594428437,7.668
1594429337,7.596
1594430237,7.848
1594431137,7.704
1594432037,7.548
1594432937,7.572
1594433837,7.56
1594434737,7.428
1594435637,7.296
1594436537,7.2
1594437437,7.152
1594438337,6.96
1594439237,6.864
1594440137,6.828
1594441037,6.864
1594441937,6.816
1594442837,6.828
1594443737,6.9
1594444637,6.948
1594445537,6.756
1594446437,6.612
1594447337,6.6
1594448237,6.66
1594449137,6.828
1594450037,6.576
1594450937,6.696
1594451837,6.636
1594452737,6.732
1594453637,6.636
1594454537,6.72
1594455437,6.936
1594456337,6.852
1594457237,6.78
1594458137,6.9
1594459037,6.924
1594459937,6.96
1594460837,6.972
1594461737,7.056
1594462637,7.104
1594463537,7.2
1594464437,7.092
1594465337,7.08
1594466237,7.272
1594467137,7.26
1594468037,7.188
1594468937,7.164
1594469837,7.128
1594470737,7.152
1594471637,7.116
1594472537,7.14
1594473437,7.056
1594474337,7.14
1594475237,6.996
1594476137,6.96
1594477037,6.84
1594477937,7.032
1594478837,6.888
1594479737,6.744
1594480637,6.852
1594481537,6.9
1594482437,6.852
1594483337,6.852
1594484237,6.588
1594485137,6.648
1594486037,6.708
1594486937,6.708
1594487837,6.528
1594488737,6.48
1594489637,6.672
1594490537,6.612
1594491437,6.516
1594492337,6.552
1594493237,6.684
1594494137,6.672
1594495037,6.756
1594495937,6.72
1594496837,6.936
1594497737,6.756
1594498637,6.72
1594499537,6.78
1594500437,6.78
1594501337,6.804
1594502237,6.792
1594503137,6.732
1594504037,6.804
1594504937,6.828
1594505837,6.924
1594506737,6.828
1594507637,6.84
1594508537,6.84
1594509437,7.08
1594510337,6.876
1594511237,6.876
1594512137,6.768
1594513037,6.72
1594513937,6.756
1594514837,6.6
1594515737,6.54
1594516637,6.576
1594517537,6.54
1594518437,6.492
1594519337,6.384
1594520237,6.372
1594521137,6.36
1594522037,6.336
1594522937,6.324
1594523837,6.432
1594524737,6.432
1594525637,6.012
1594526537,6.204
1594527437,6.144
1594528337,6.144
1594529237,6.108
1594530137,6.108
1594531037,6.132
1594531937,6.084
1594532837,6.168
1594533737,6.06
1594534637,5.976
1594535537,6.132
1594536437,6.156
1594537337,6.264
1594538237,6.204
1594539137,6.12
1594540037,6.216
1594540937,6.18
1594541837,6.12
1594542737,6.18
1594543637,6.516
1594544537,6.588
1594545437,6.468
1594546337,6.468
1594547237,6.624
1594548137,6.648
1594549037,6.708
1594549937,6.684
1594550837,6.912
1594551737,6.84
1594552637,6.864
1594553537,6.804
1594554437,6.864
1594555337,6.9
1594556237,6.816
1594557137,6.828
1594558037,6.864
1594558937,6.936
1594559837,6.864
1594560737,6.72
1594561637,6.576
1594562537,6.708
1594563437,6.684
1594564337,6.732
1594565237,6.684
1594566137,6.468
1594567037,6.444
1594567937,6.492
1594568837,6.576
1594569737,6.516
1594570637,6.456
1594571537,6.336
1594572437,6.444
1594573337,6.528
1594574237,6.552
1594575137,6.3
1594576037,6.456
1594576937,6.324
1594577837,6.372
1594578737,6.48
1594579637,6.6
1594580537,6.648
1594581437,6.636
1594582337,6.588
1594583237,6.576
1594584137,6.792
1594585037,6.696
1594585937,6.84
1594586837,6.864
1594587737,6.96
1594588637,6.696
1594589537,6.852
1594590437,6.708
1594591337,6.876
1594592237,6.852
1594593137,6.828
1594594037,6.744
1594594937,6.948
1594595837,6.924
1594596737,6.912
1594597637,6.852
1594598537,6.78
1594599437,6.732
1594600337,6.576
1594601237,6.672
1594602137,6.684
1594603037,6.66
1594603937,6.564
1594604837,6.576
1594605737,6.3
1594606637,6.444
1594607537,6.276
1594608437,6.444
1594609337,6.24
1594610237,6.228
1594611137,6.204
1594612037,6.228
1594612937,6.156
1594613837,6
1594614737,6.216
1594615637,6.168
1594616537,6.12
1594617437,6.036
1594618337,6.156
1594619237,6.168
1594620137,6.108
1594621037,6.264
1594621937,6.276
1594622837,6.264
1594623737,6.252
1594624637,6.228
1594625537,6.252
1594626437,6.36
1594627337,6.48
1594628237,6.456
1594629137,6.36
1594630037,6.6
1594630937,6.54
1594631837,6.54
1594632737,6.6
1594633637,6.804
1594634537,6.972
1594635437,6.768
1594636337,6.804
1594637237,6.852
1594638137,7.032
1594639037,6.936
1594639937,6.936
1594640837,6.828
1594641737,6.864
1594642637,6.732
1594643537,6.768
1594644437,6.828
1594645337,6.684
1594646237,6.756
1594647137,6.648
1594648037,6.54
1594648937,6.36
1594649837,6.108
1594650737,6.3
1594651637,6.492
1594652537,6.564
1594653437,6.576
1594654337,6.588
1594655237,6.492
1594656137,6.552
1594657037,6.444
1594657937,6.444
1594658837,6.264
1594659737,6.516
1594660637,6.54
1594661537,6.432
1594662437,6.324
1594663337,6.336
1594664237,6.42
1594665137,6.504
1594666037,6.348
1594666937,6.6
1594667837,6.672
1594668737,6.516
1594669637,6.348
1594670537,6.336
1594671437,6.528
1594672337,6.576
1594673237,6.456
1594674137,6.576
1594675037,6.528
1594675937,6.66
1594676837,6.732
1594677737,6.672
1594678637,6.648
1594679537,6.672
1594680437,6.66
1594681337,6.648
1594682237,6.588
1594683137,6.684
1594684037,6.624
1594684937,6.504
1594685837,6.588
1594686737,6.576
1594687637,6.552
1594688537,6.516
1594689437,6.528
1594690337,6.588
1594691237,6.552
1594692137,6.384
1594693037,6.324
1594693937,6.276
1594694837,6.36
1594695737,6.372
1594696637,6.204
1594697537,6.06
1594698437,5.844
1594699337,5.976
1594700237,6.036
1594701137,5.916
1594702037,5.88
1594702937,5.904
1594703837,6.012
1594704737,5.808
1594705637,5.856
1594706537,5.964
1594707437,6
1594708337,5.988
1594709237,5.964
1594710137,6.144
1594711037,6.168
1594711937,6.024
1594712837,6.156
1594713737,6.372
1594714637,6.36
1594715537,6.276
1594716437,6.36
1594717337,6.516
1594718237,6.576
1594719137,6.54
1594720037,6.492
1594720937,6.648
1594721837,6.624
1594722737,6.564
1594723637,6.816
1594724537,6.6
1594725437,6.732
1594726337,6.612
1594727237,6.408
1594728137,6.372
1594729037,6.48
1594729937,6.432
1594730837,6.468
1594731737,6.48
1594732637,6.432
1594733537,6.336
1594734437,6.504
1594735337,6.48
1594736237,6.432
1594737137,6.588
1594738037,6.384
1594738937,6.276
1594739837,6.288
1594740737,6.348
1594741637,6.42
1594742537,6.024
1594743437,6.048
1594744337,6.12
1594745237,6.264
1594746137,6.168
1594747037,6.192
1594747937,6.06
1594748837,6.084
1594749737,6.144
1594750637,6.204
1594751537,6.456
1594752437,6.432
1594753337,6.288
1594754237,6.264
1594755137,6.444
1594756037,6.384
1594756937,6.432
1594757837,6.42
1594758737,6.432
1594759637,6.348
1594760537,6.528
1594761437,6.576
1594762337,6.588
1594763237,6.696
1594764137,6.624
1594765037,6.564
1594765937,6.516
1594766837,6.528
1594767737,6.516
1594768637,6.48
1594769537,6.444
1594770437,6.528
1594771337,6.468
1594772237,6.396
1594773137,6.432
1594774037,6.552
1594774937,6.42
1594775837,6.48
1594776737,6.192
1594777637,6.084
1594778537,6.192
1594779437,6.312
1594780337,6.132
1594781237,6.048
1594782137,6.012
1594783037,6.06
1594783937,5.832
1594784837,5.88
1594785737,5.856
1594786637,5.82
1594787537,5.88
1594788437,5.892
1594789337,5.928
1594790237,5.808
1594791137,5.904
1594792037,5.772
1594792937,5.676
1594793837,5.808
1594794737,5.988
1594795637,5.856
1594796537,5.808
1594797437,6.024
1594798337,6.156
1594799237,5.988
1594800137,6.084
1594801037,6.228
1594801937,6.228
1594802837,6.168
1594803737,6.288
1594804637,6.264
1594805537,6.54
1594806437,6.552
1594807337,6.432
1594808237,6.576
1594809137,6.636
1594810037,6.684
1594810937,6.612
1594811837,6.624
1594812737,6.552
1594813637,6.78
1594814537,6.792
1594815437,6.744
1594816337,6.756
1594817237,6.648
1594818137,6.612
1594819037,6.6
1594819937,6.708
1594820837,6.696
1594821737,6.636
1594822637,6.684
1594823537,6.6
1594824437,6.732
1594825337,6.612
1594826237,6.684
1594827137,6.852
1594828037,7.008
1594828937,7.008
1594829837,6.948
1594830737,6.924
1594831637,6.792
1594832537,6.828
1594833437,6.648
1594834337,6.768
1594835237,6.684
1594836137,6.636
1594837037,6.66
1594837937,6.912
1594838837,6.732
1594839737,6.516
1594840637,6.6
1594841537,6.648
1594842437,6.6
1594843337,7.704
1594844237,14.328
1594845137,10.644
1594846037,21.684
1594846937,17.412
1594847837,17.712
1594848737,28.608
1594849637,25.392
1594850537,21.744
1594851437,19.884
1594852337,17.676
1594853237,16.068
1594854137,15.024
1594855037,14.124
1594855937,13.596
1594856837,13.08
1594857737,12.528
1594858637,12.072
1594859537,11.364
1594860437,10.68
1594861337,10.008
1594862237,9.432
1594863137,9.168
1594864037,8.88
1594864937,8.568
1594865837,8.352
1594866737,8.292
1594867637,7.944
1594868537,7.692
1594869437,7.404
1594870337,7.464
1594871237,7.188
1594872137,7.104
1594873037,6.72
1594873937,6.888
1594874837,6.792
1594875737,6.66
1594876637,6.624
1594877537,6.672
1594878437,6.492
1594879337,6.336
1594880237,6.396
1594881137,6.3
1594882037,6.372
1594882937,6.36
1594883837,6.324
1594884737,6.228
1594885637,6.372
1594886537,6.324
1594887437,6.372
1594888337,6.276
1594889237,6.336
1594890137,6.66
1594891037,8.148
1594891937,8.196
1594892837,8.028
1594893737,8.34
1594894637,8.208
1594895537,8.028
1594896437,7.92
1594897337,7.956
1594898237,7.896
1594899137,8.076
1594900037,7.896
1594900937,8.004
1594901837,7.8
1594902737,7.932
1594903637,7.908
1594904537,7.992
1594905437,7.92
1594906337,7.908
1594907237,7.788
1594908137,7.74
1594909037,7.668
1594909937,7.932
1594910837,7.692
1594911737,7.452
1594912637,7.464
1594913537,7.5
1594914437,7.368
1594915337,7.38
1594916237,7.32
1594917137,7.092
1594918037,7.14
1594918937,7.152
1594919837,6.84
1594920737,6.744
1594921637,6.852
1594922537,6.852
1594923437,6.912
1594924337,6.936
1594925237,6.9
1594926137,6.876
1594927037,6.984
1594927937,6.996
1594928837,6.888
1594929737,6.948
1594930637,7.02
1594931537,6.828
1594932437,6.72
1594933337,6.876
1594934237,6.924
1594935137,6.708
1594936037,7.008
1594936937,7.032
1594937837,6.972
1594938737,6.996
1594939637,6.852
1594940537,6.852
1594941437,6.852
1594942337,6.888
1594943237,6.888
1594944137,6.852
1594945037,6.852
1594945937,6.84
1594946837,6.624
1594947737,6.708
1594948637,6.54
1594949537,6.588
1594950437,6.516
1594951337,6.48
1594952237,6.516
1594953137,6.336
1594954037,6.252
1594954937,6.336
1594955837,6.372
1594956737,6.348
1594957637,6.204
1594958537,6.072
1594959437,6.108
1594960337,6.132
1594961237,6.048
1594962137,6.096
1594963037,6.096
1594963937,6.132
1594964837,6.084
1594965737,6.192
1594966637,6.264
1594967537,6.156
1594968437,6.12
1594969337,6.3
1594970237,6.264
1594971137,6.168
1594972037,6.192
1594972937,6.264
1594973837,6.132
1594974737,6.18
1594975637,6.288
1594976537,6.54
1594977437,6.432
1594978337,6.312
1594979237,6.492
1594980137,6.54
1594981037,6.648
1594981937,6.504
1594982837,6.456
1594983737,6.66
1594984637,6.636
1594985537,6.708
1594986437,6.756
1594987337,6.684
1594988237,6.636
1594989137,6.6
1594990037,6.384
1594990937,6.36
1594991837,6.252
1594992737,6.276
1594993637,6.06
1594994537,6.24
1594995437,6.3
1594996337,6.24
1594997237,6.228
1594998137,6.516
1594999037,6.576
1594999937,6.432
1595000837,6.432
1595001737,6.648
1595002637,6.516
1595003537,6.636
1595004437,6.456
1595005337,6.288
1595006237,6.468
1595007137,6.3
1595008037,6.312
1595008937,6.156
1595009837,6.144
1595010737,6.06
1595011637,6.024
1595012537,6.12
1595013437,5.976
1595014337,6.06
1595015237,6.12
1595016137,6.072
1595017037,6.192
1595017937,6.204
1595018837,6.156
1595019737,6.252
1595020637,6.096
