timestamp,message
1597549326210,", Entering power saving mode. Sleeping for 15 min."
1597550260049,"Slope: 0.018373, Current: 143.897720, Previous: 143.622131"
1597550263250,"Number of data points in queue: 0"
1597550272610,", Entering power saving mode. Sleeping for 15 min."
1597551202290,"Slope: -0.005250, Current: 143.818970, Previous: 143.897720"
1597551205330,"Number of data points in queue: 0"
1597551215090,", Entering power saving mode. Sleeping for 15 min."
1597552145810,"Slope: -0.007874, Current: 143.700867, Previous: 143.818970"
1597552149012,"Number of data points in queue: 0"
1597552158210,", Entering power saving mode. Sleeping for 15 min."
1597553088930,"Slope: 0.000000, Current: 143.700867, Previous: 143.700867"
1597553092050,"Number of data points in queue: 0"
1597553101250,", Entering power saving mode. Sleeping for 15 min."
1597554031976,"Slope: 0.023622, Current: 144.055191, Previous: 143.700867"
1597554035090,"Number of data points in queue: 0"
1597554044130,", Entering power saving mode. Sleeping for 15 min."
1597554974850,"Slope: 0.002625, Current: 144.094559, Previous: 144.055191"
1597554978050,"Number of data points in queue: 0"
1597554987570,", Entering power saving mode. Sleeping for 15 min."
1597555917330,"Slope: -0.013123, Current: 143.897720, Previous: 144.094559"
1597555920530,"Number of data points in queue: 0"
1597555929970,", Entering power saving mode. Sleeping for 15 min."
1597556860771,"Slope: -0.002625, Current: 143.858353, Previous: 143.897720"
1597556864050,"Number of data points in queue: 0"
1597556872850,", Entering power saving mode. Sleeping for 15 min."
1597557802690,"Slope: 0.013123, Current: 144.055191, Previous: 143.858353"
1597557805730,"Number of data points in queue: 0"
1597557815090,", Entering power saving mode. Sleeping for 15 min."
1597558745731,"Slope: 0.007875, Current: 144.173309, Previous: 144.055191"
1597558748771,"Number of data points in queue: 0"
1597558757891,", Entering power saving mode. Sleeping for 15 min."
1597559688611,"Slope: -0.005250, Current: 144.094559, Previous: 144.173309"
1597559691891,"Number of data points in queue: 0"
1597559701251,", Entering power saving mode. Sleeping for 15 min."
1597560631890,"Slope: 0.013124, Current: 144.291412, Previous: 144.094559"
1597560635011,"Number of data points in queue: 0"
1597560644690,", Entering power saving mode. Sleeping for 15 min."
1597561574290,"Slope: 0.002625, Current: 144.330780, Previous: 144.291412"
1597561577410,"Number of data points in queue: 0"
1597561586850,", Entering power saving mode. Sleeping for 15 min."
1597562517729,"Slope: 0.005250, Current: 144.409531, Previous: 144.330780"
1597562521169,"Number of data points in queue: 0"
1597562530530,", Entering power saving mode. Sleeping for 15 min."
1597563460369,"Slope: -0.013124, Current: 144.212677, Previous: 144.409531"
1597563463650,"Number of data points in queue: 0"
1597563473012,", Entering power saving mode. Sleeping for 15 min."
1597564405890,"Slope: 0.005249, Current: 144.291412, Previous: 144.212677"
1597564409012,"Number of data points in queue: 0"
1597564418530,", Entering power saving mode. Sleeping for 15 min."
1597566367011,"Number of data points in queue: 2"
1597566380290,", Entering power saving mode. Sleeping for 15 min."
1597567311090,"Slope: -0.002625, Current: 144.606384, Previous: 144.645752"
1597567314370,"Number of data points in queue: 0"
1597567323170,", Entering power saving mode. Sleeping for 15 min."
1597568253970,"Slope: 0.018373, Current: 144.881973, Previous: 144.606384"
1597568257170,"Number of data points in queue: 0"
1597568266210,", Entering power saving mode. Sleeping for 15 min."
1597569196930,"Slope: 0.005249, Current: 144.960709, Previous: 144.881973"
1597569200210,"Number of data points in queue: 0"
1597569209730,", Entering power saving mode. Sleeping for 15 min."
1597570139731,"Slope: -0.010499, Current: 144.803223, Previous: 144.960709"
1597570143011,"Number of data points in queue: 0"
1597570152531,", Entering power saving mode. Sleeping for 15 min."
1597571082130,"Slope: 0.000000, Current: 144.803223, Previous: 144.803223"
1597571085250,"Number of data points in queue: 0"
1597571094850,", Entering power saving mode. Sleeping for 15 min."
1597572026770,"Slope: 0.002625, Current: 144.842590, Previous: 144.803223"
1597572030210,"Number of data points in queue: 0"
1597572039330,", Entering power saving mode. Sleeping for 15 min."
1597572970049,"Slope: 0.018374, Current: 145.118195, Previous: 144.842590"
1597572973170,"Number of data points in queue: 0"
1597572982210,", Entering power saving mode. Sleeping for 15 min."
1597573913090,"Slope: -0.020998, Current: 144.803223, Previous: 145.118195"
1597573916289,"Number of data points in queue: 0"
1597573925810,", Entering power saving mode. Sleeping for 15 min."
1597574855570,"Slope: 0.013124, Current: 145.000076, Previous: 144.803223"
1597574858770,"Number of data points in queue: 0"
1597574867970,", Entering power saving mode. Sleeping for 15 min."
1597575797810,"Slope: -0.010499, Current: 144.842590, Previous: 145.000076"
1597575801570,"Number of data points in queue: 0"
1597575811650,", Entering power saving mode. Sleeping for 15 min."
1597576741570,"Slope: -0.010498, Current: 144.685120, Previous: 144.842590"
1597576744930,"Number of data points in queue: 0"
1597576754290,", Entering power saving mode. Sleeping for 15 min."
1597577685011,"Slope: 0.007874, Current: 144.803223, Previous: 144.685120"
1597577688051,"Number of data points in queue: 0"
1597577697251,", Entering power saving mode. Sleeping for 15 min."
1597578633170,"Slope: 0.005250, Current: 144.881973, Previous: 144.803223"
1597578636530,"Number of data points in queue: 0"
1597578645250,", Entering power saving mode. Sleeping for 15 min."
1597579576050,"Slope: 0.000000, Current: 144.881973, Previous: 144.881973"
1597579579170,"Number of data points in queue: 0"
1597579588850,", Entering power saving mode. Sleeping for 15 min."
1597580518690,"Slope: 0.000000, Current: 144.881973, Previous: 144.881973"
1597580521890,"Number of data points in queue: 0"
1597580531090,", Entering power saving mode. Sleeping for 15 min."
1597581462850,"Slope: 0.005249, Current: 144.960709, Previous: 144.881973"
1597581465970,"Number of data points in queue: 0"
1597581475012,", Entering power saving mode. Sleeping for 15 min."
1597582404690,"Slope: -0.018373, Current: 144.685120, Previous: 144.960709"
1597582407890,"Number of data points in queue: 0"
1597582417250,", Entering power saving mode. Sleeping for 15 min."
1597583348130,"Slope: -2.333335, Current: 109.685097, Previous: 144.685120"
1597583351250,"Number of data points in queue: 0"
1597583360449,", Entering power saving mode. Sleeping for 15 min."
1597584291170,"Slope: 2.354332, Current: 145.000076, Previous: 109.685097"
1597584302531,"Number of data points in queue: 0"
1597584311411,", Entering power saving mode. Sleeping for 15 min."
1597585242290,"Slope: 0.000000, Current: 145.000076, Previous: 145.000076"
1597585245570,"Number of data points in queue: 0"
1597585254770,", Entering power saving mode. Sleeping for 15 min."
1597586184450,"Slope: -0.020997, Current: 144.685120, Previous: 145.000076"
1597586187571,"Number of data points in queue: 0"
1597586197011,", Entering power saving mode. Sleeping for 15 min."
1597587128931,"Slope: -2.362206, Current: 109.252029, Previous: 144.685120"
1597587132370,"Number of data points in queue: 0"
1597587141890,", Entering power saving mode. Sleeping for 15 min."
1597588073651,"Slope: 0.031496, Current: 109.724472, Previous: 109.252029"
1597588076850,"Number of data points in queue: 0"
1597588086370,", Entering power saving mode. Sleeping for 15 min."
1597589017090,"Slope: 2.325461, Current: 144.606384, Previous: 109.724472"
1597589028530,"Number of data points in queue: 0"
1597589037890,", Entering power saving mode. Sleeping for 15 min."
1597589967571,"Slope: -0.010499, Current: 144.448898, Previous: 144.606384"
1597589970850,"Number of data points in queue: 0"
1597589980290,", Entering power saving mode. Sleeping for 15 min."
1597590911012,"Slope: 0.002625, Current: 144.488266, Previous: 144.448898"
1597590914131,"Number of data points in queue: 0"
1597590926931,", Entering power saving mode. Sleeping for 15 min."
1597591856774,"Slope: 0.000000, Current: 144.488266, Previous: 144.488266"
1597591859971,"Number of data points in queue: 0"
1597591869412,", Entering power saving mode. Sleeping for 15 min."
1597592800051,"Slope: -0.013124, Current: 144.291412, Previous: 144.488266"
1597592803331,"Number of data points in queue: 0"
1597592812851,", Entering power saving mode. Sleeping for 15 min."
1597593742530,"Slope: 0.007875, Current: 144.409531, Previous: 144.291412"
1597593745731,"Number of data points in queue: 0"
1597593754770,", Entering power saving mode. Sleeping for 15 min."
1597594684611,"Slope: -0.002625, Current: 144.370163, Previous: 144.409531"
1597594688050,"Number of data points in queue: 0"
1597594697410,", Entering power saving mode. Sleeping for 15 min."
1597595630210,"Slope: -0.002626, Current: 144.330780, Previous: 144.370163"
1597595633251,"Number of data points in queue: 0"
1597595642451,", Entering power saving mode. Sleeping for 15 min."
1597596573411,"Slope: 0.023623, Current: 144.685120, Previous: 144.330780"
1597596576691,"Number of data points in queue: 0"
1597596585971,", Entering power saving mode. Sleeping for 15 min."
1597597515734,"Slope: -0.020997, Current: 144.370163, Previous: 144.685120"
1597597518850,"Number of data points in queue: 0"
1597597527890,", Entering power saving mode. Sleeping for 15 min."
1597598457569,"Slope: -0.002626, Current: 144.330780, Previous: 144.370163"
1597598460690,"Number of data points in queue: 0"
1597598470130,", Entering power saving mode. Sleeping for 15 min."
1597599399811,"Slope: 0.002626, Current: 144.370163, Previous: 144.330780"
1597599403178,"Number of data points in queue: 0"
1597599412770,", Entering power saving mode. Sleeping for 15 min."
1597600343491,"Slope: 0.005249, Current: 144.448898, Previous: 144.370163"
1597600346690,"Number of data points in queue: 0"
1597600355810,", Entering power saving mode. Sleeping for 15 min."
1597601285730,"Slope: 0.005249, Current: 144.527634, Previous: 144.448898"
1597601289090,"Number of data points in queue: 0"
1597601298690,", Entering power saving mode. Sleeping for 15 min."
1597602229330,"Slope: 0.031496, Current: 145.000076, Previous: 144.527634"
1597602232610,"Number of data points in queue: 0"
1597602241730,", Entering power saving mode. Sleeping for 15 min."
1597603172530,"Slope: -0.039370, Current: 144.409531, Previous: 145.000076"
1597603175730,"Number of data points in queue: 0"
1597603185332,", Entering power saving mode. Sleeping for 15 min."
1597604118210,"Slope: 0.020997, Current: 144.724487, Previous: 144.409531"
1597604121330,"Number of data points in queue: 0"
1597604130622,", Entering power saving mode. Sleeping for 15 min."
1597605061410,"Slope: 0.031496, Current: 145.196930, Previous: 144.724487"
1597605064530,"Number of data points in queue: 0"
1597605074130,", Entering power saving mode. Sleeping for 15 min."
1597606003812,"Slope: 0.010499, Current: 145.354416, Previous: 145.196930"
1597606007090,"Number of data points in queue: 0"
1597606016450,", Entering power saving mode. Sleeping for 15 min."
1597606947250,"Slope: 0.007874, Current: 145.472519, Previous: 145.354416"
1597606950290,"Number of data points in queue: 0"
1597606960050,", Entering power saving mode. Sleeping for 15 min."
1597607889890,"Slope: 0.005249, Current: 145.551254, Previous: 145.472519"
1597607893170,"Number of data points in queue: 0"
1597607902131,", Entering power saving mode. Sleeping for 15 min."
1597608831810,"Slope: 0.002626, Current: 145.590637, Previous: 145.551254"
1597608835170,"Number of data points in queue: 0"
1597608844211,", Entering power saving mode. Sleeping for 15 min."
1597609773890,"Slope: -0.005250, Current: 145.511887, Previous: 145.590637"
1597609777012,"Number of data points in queue: 0"
1597609786370,", Entering power saving mode. Sleeping for 15 min."
1597610716050,"Slope: 0.002625, Current: 145.551254, Previous: 145.511887"
1597610719330,"Number of data points in queue: 0"
1597610728450,", Entering power saving mode. Sleeping for 15 min."
1597611660130,"Slope: 0.005250, Current: 145.630005, Previous: 145.551254"
1597611663490,"Number of data points in queue: 0"
1597611673091,", Entering power saving mode. Sleeping for 15 min."
1597612602930,"Slope: 0.007874, Current: 145.748108, Previous: 145.630005"
1597612606290,"Number of data points in queue: 0"
1597612615890,", Entering power saving mode. Sleeping for 15 min."
1597613545571,"Slope: -0.005249, Current: 145.669373, Previous: 145.748108"
1597613548611,"Number of data points in queue: 0"
1597613557411,", Entering power saving mode. Sleeping for 15 min."
1597614487253,"Slope: -0.034121, Current: 145.157562, Previous: 145.669373"
1597614490450,"Number of data points in queue: 0"
1597614499570,", Entering power saving mode. Sleeping for 15 min."
1597615430290,"Slope: -0.018373, Current: 144.881973, Previous: 145.157562"
1597615433650,"Number of data points in queue: 0"
1597615442772,", Entering power saving mode. Sleeping for 15 min."
1597616373490,"Slope: -0.028872, Current: 144.448898, Previous: 144.881973"
1597616376690,"Number of data points in queue: 0"
1597616386050,", Entering power saving mode. Sleeping for 15 min."
1597617315730,"Slope: -0.005249, Current: 144.370163, Previous: 144.448898"
1597617318929,"Number of data points in queue: 0"
1597617328450,", Entering power saving mode. Sleeping for 15 min."
1597618259330,"Slope: -0.005250, Current: 144.291412, Previous: 144.370163"
1597618262370,"Number of data points in queue: 0"
1597618271730,", Entering power saving mode. Sleeping for 15 min."
1597619202370,"Slope: -0.002625, Current: 144.252045, Previous: 144.291412"
1597619205649,"Number of data points in queue: 0"
1597619214609,", Entering power saving mode. Sleeping for 15 min."
1597620145330,"Slope: -0.005249, Current: 144.173309, Previous: 144.252045"
1597620148450,"Number of data points in queue: 0"
1597620158050,", Entering power saving mode. Sleeping for 15 min."
1597621087810,"Slope: 0.013124, Current: 144.370163, Previous: 144.173309"
1597621091170,"Number of data points in queue: 0"
1597621100290,", Entering power saving mode. Sleeping for 15 min."
1597622030050,"Slope: -0.023623, Current: 144.015823, Previous: 144.370163"
1597622033251,"Number of data points in queue: 0"
1597622042770,", Entering power saving mode. Sleeping for 15 min."
1597622973491,"Slope: -0.002625, Current: 143.976456, Previous: 144.015823"
1597622976689,"Number of data points in queue: 0"
1597622986130,", Entering power saving mode. Sleeping for 15 min."
1597623917970,"Slope: -0.002625, Current: 143.937088, Previous: 143.976456"
1597623921410,"Number of data points in queue: 0"
1597623930610,", Entering power saving mode. Sleeping for 15 min."
1597624861253,"Slope: 0.020997, Current: 144.252045, Previous: 143.937088"
1597624864530,"Number of data points in queue: 0"
1597624873570,", Entering power saving mode. Sleeping for 15 min."
1597625804290,"Slope: -0.002625, Current: 144.212677, Previous: 144.252045"
1597625807490,"Number of data points in queue: 0"
1597625816290,", Entering power saving mode. Sleeping for 15 min."
1597626745970,"Slope: -0.013124, Current: 144.015823, Previous: 144.212677"
1597626749170,"Number of data points in queue: 0"
1597626757810,", Entering power saving mode. Sleeping for 15 min."
1597627688531,"Slope: 0.013124, Current: 144.212677, Previous: 144.015823"
1597627691890,"Number of data points in queue: 0"
1597627701490,", Entering power saving mode. Sleeping for 15 min."
1597628633410,"Slope: -0.015748, Current: 143.976456, Previous: 144.212677"
1597628637012,"Number of data points in queue: 0"
1597628646370,", Entering power saving mode. Sleeping for 15 min."
1597629578210,"Slope: 0.005249, Current: 144.055191, Previous: 143.976456"
1597629581570,"Number of data points in queue: 0"
1597629591170,", Entering power saving mode. Sleeping for 15 min."
1597630520851,"Slope: 0.000000, Current: 144.055191, Previous: 144.055191"
1597630523891,"Number of data points in queue: 0"
1597630532690,", Entering power saving mode. Sleeping for 15 min."
1597631463490,"Slope: 0.005250, Current: 144.133942, Previous: 144.055191"
1597631466770,"Number of data points in queue: 0"
1597631476378,", Entering power saving mode. Sleeping for 15 min."
1597632406211,"Slope: -0.005250, Current: 144.055191, Previous: 144.133942"
1597632409250,"Number of data points in queue: 0"
1597632418370,", Entering power saving mode. Sleeping for 15 min."
1597633348131,"Slope: 0.013124, Current: 144.252045, Previous: 144.055191"
1597633351491,"Number of data points in queue: 0"
1597633361091,", Entering power saving mode. Sleeping for 15 min."
1597634290772,"Slope: -0.013124, Current: 144.055191, Previous: 144.252045"
1597634294050,"Number of data points in queue: 0"
1597634303012,", Entering power saving mode. Sleeping for 15 min."
1597635233650,"Slope: -0.002625, Current: 144.015823, Previous: 144.055191"
1597635236850,"Number of data points in queue: 0"
1597635245890,", Entering power saving mode. Sleeping for 15 min."
1597636176690,"Slope: 0.015748, Current: 144.252045, Previous: 144.015823"
1597636180130,"Number of data points in queue: 0"
1597636189490,", Entering power saving mode. Sleeping for 15 min."
1597637119250,"Slope: 0.010499, Current: 144.409531, Previous: 144.252045"
1597637122610,"Number of data points in queue: 0"
1597637131650,", Entering power saving mode. Sleeping for 15 min."
1597638062450,"Slope: -0.007875, Current: 144.291412, Previous: 144.409531"
1597638065650,"Number of data points in queue: 0"
1597638074850,", Entering power saving mode. Sleeping for 15 min."
1597639006610,"Slope: 0.005250, Current: 144.370163, Previous: 144.291412"
1597639009731,"Number of data points in queue: 0"
1597639018930,", Entering power saving mode. Sleeping for 15 min."
1597639949650,"Slope: 0.005249, Current: 144.448898, Previous: 144.370163"
1597639952769,"Number of data points in queue: 0"
1597639961970,", Entering power saving mode. Sleeping for 15 min."
1597640892790,"Slope: -0.007875, Current: 144.330780, Previous: 144.448898"
1597640896298,"Number of data points in queue: 0"
1597640905738,", Entering power saving mode. Sleeping for 15 min."
1597641836372,"Slope: 0.000000, Current: 144.330780, Previous: 144.330780"
1597641839491,"Number of data points in queue: 0"
1597641848771,", Entering power saving mode. Sleeping for 15 min."
1597642779570,"Slope: 0.005250, Current: 144.409531, Previous: 144.330780"
1597642782610,"Number of data points in queue: 0"
1597642792050,", Entering power saving mode. Sleeping for 15 min."
1597643722849,"Slope: 0.010498, Current: 144.567001, Previous: 144.409531"
1597643726050,"Number of data points in queue: 0"
1597643735570,", Entering power saving mode. Sleeping for 15 min."
1597644665330,"Slope: 0.007875, Current: 144.685120, Previous: 144.567001"
1597644668450,"Number of data points in queue: 0"
1597644677330,", Entering power saving mode. Sleeping for 15 min."
1597645607170,"Slope: 0.010498, Current: 144.842590, Previous: 144.685120"
1597645610451,"Number of data points in queue: 0"
1597645619810,", Entering power saving mode. Sleeping for 15 min."
1597646550770,"Slope: -0.005249, Current: 144.763855, Previous: 144.842590"
1597646554130,"Number of data points in queue: 0"
1597646563250,", Entering power saving mode. Sleeping for 15 min."
1597647493971,"Slope: 0.007875, Current: 144.881973, Previous: 144.763855"
1597647497170,"Number of data points in queue: 0"
1597647505970,", Entering power saving mode. Sleeping for 15 min."
1597648436690,"Slope: 0.005249, Current: 144.960709, Previous: 144.881973"
1597648439890,"Number of data points in queue: 0"
1597648448850,", Entering power saving mode. Sleeping for 15 min."
1597649380530,"Slope: -0.005249, Current: 144.881973, Previous: 144.960709"
1597649383729,"Number of data points in queue: 0"
1597649393249,", Entering power saving mode. Sleeping for 15 min."
1597650323011,"Slope: 0.007874, Current: 145.000076, Previous: 144.881973"
1597650326370,"Number of data points in queue: 0"
1597650335970,", Entering power saving mode. Sleeping for 15 min."
1597651266690,"Slope: -0.010499, Current: 144.842590, Previous: 145.000076"
1597651269890,"Number of data points in queue: 0"
1597651279410,", Entering power saving mode. Sleeping for 15 min."
1597652209170,"Slope: 0.031496, Current: 145.315033, Previous: 144.842590"
1597652212450,"Number of data points in queue: 0"
1597652221170,", Entering power saving mode. Sleeping for 15 min."
1597653151890,"Slope: -0.018373, Current: 145.039444, Previous: 145.315033"
1597653155011,"Number of data points in queue: 0"
1597653164210,", Entering power saving mode. Sleeping for 15 min."
1597654093969,"Slope: 0.002625, Current: 145.078812, Previous: 145.039444"
1597654097329,"Number of data points in queue: 0"
1597654106850,", Entering power saving mode. Sleeping for 15 min."
1597655037570,"Slope: 0.013124, Current: 145.275665, Previous: 145.078812"
1597655040610,"Number of data points in queue: 0"
1597655049410,", Entering power saving mode. Sleeping for 15 min."
1597655979170,"Slope: 0.000000, Current: 145.275665, Previous: 145.275665"
1597655982290,"Number of data points in queue: 0"
1597655991650,", Entering power saving mode. Sleeping for 15 min."
1597656921411,"Slope: -0.005249, Current: 145.196930, Previous: 145.275665"
1597656924610,"Number of data points in queue: 0"
1597656934131,", Entering power saving mode. Sleeping for 15 min."
1597657864850,"Slope: 0.013124, Current: 145.393784, Previous: 145.196930"
1597657868130,"Number of data points in queue: 0"
1597657877250,", Entering power saving mode. Sleeping for 15 min."
1597658807012,"Slope: -0.018373, Current: 145.118195, Previous: 145.393784"
1597658810131,"Number of data points in queue: 0"
1597658819250,", Entering power saving mode. Sleeping for 15 min."
1597659749011,"Slope: 0.020997, Current: 145.433151, Previous: 145.118195"
1597659752131,"Number of data points in queue: 0"
1597659761491,", Entering power saving mode. Sleeping for 15 min."
1597660691329,"Slope: -0.015748, Current: 145.196930, Previous: 145.433151"
1597660694529,"Number of data points in queue: 0"
1597660704210,", Entering power saving mode. Sleeping for 15 min."
1597661637012,"Slope: -0.007875, Current: 145.078812, Previous: 145.196930"
1597661640450,"Number of data points in queue: 0"
1597661649410,", Entering power saving mode. Sleeping for 15 min."
1597662579090,"Slope: -0.005249, Current: 145.000076, Previous: 145.078812"
1597662582289,"Number of data points in queue: 0"
1597662591090,", Entering power saving mode. Sleeping for 15 min."
1597663522770,"Slope: 0.000000, Current: 145.000076, Previous: 145.000076"
1597663526050,"Number of data points in queue: 0"
1597663535489,", Entering power saving mode. Sleeping for 15 min."
1597664466050,"Slope: -0.007874, Current: 144.881973, Previous: 145.000076"
1597664469330,"Number of data points in queue: 0"
1597664478690,", Entering power saving mode. Sleeping for 15 min."
1597665408371,"Slope: -0.002626, Current: 144.842590, Previous: 144.881973"
1597665411571,"Number of data points in queue: 0"
1597665421012,", Entering power saving mode. Sleeping for 15 min."
1597666351651,"Slope: -0.015747, Current: 144.606384, Previous: 144.842590"
1597666355012,"Number of data points in queue: 0"
1597666364611,", Entering power saving mode. Sleeping for 15 min."
1597667294370,"Slope: -0.002626, Current: 144.567001, Previous: 144.606384"
1597667297489,"Number of data points in queue: 0"
1597667306689,", Entering power saving mode. Sleeping for 15 min."
1597668236370,"Slope: 0.005250, Current: 144.645752, Previous: 144.567001"
1597668239410,"Number of data points in queue: 0"
1597668249012,", Entering power saving mode. Sleeping for 15 min."
1597669179810,"Slope: 0.013123, Current: 144.842590, Previous: 144.645752"
1597669183090,"Number of data points in queue: 0"
1597669192771,", Entering power saving mode. Sleeping for 15 min."
1597670125570,"Slope: -0.026246, Current: 144.448898, Previous: 144.842590"
1597670128851,"Number of data points in queue: 0"
1597670138292,", Entering power saving mode. Sleeping for 15 min."
1597671071012,"Slope: -0.013124, Current: 144.252045, Previous: 144.448898"
1597671074370,"Number of data points in queue: 0"
1597671083971,", Entering power saving mode. Sleeping for 15 min."
1597672014770,"Slope: 0.000000, Current: 144.252045, Previous: 144.252045"
1597672018050,"Number of data points in queue: 0"
1597672027570,", Entering power saving mode. Sleeping for 15 min."
1597672957330,"Slope: 0.020997, Current: 144.567001, Previous: 144.252045"
1597672960690,"Number of data points in queue: 0"
1597672969810,", Entering power saving mode. Sleeping for 15 min."
1597673901569,"Slope: -0.023622, Current: 144.212677, Previous: 144.567001"
1597673904690,"Number of data points in queue: 0"
1597673915089,", Entering power saving mode. Sleeping for 15 min."
1597674845810,"Slope: 0.005249, Current: 144.291412, Previous: 144.212677"
1597674849089,"Number of data points in queue: 0"
1597674858130,", Entering power saving mode. Sleeping for 15 min."
1597675789012,"Slope: 0.000000, Current: 144.291412, Previous: 144.291412"
1597675792130,"Number of data points in queue: 0"
1597675801250,", Entering power saving mode. Sleeping for 15 min."
1597676731891,"Slope: 0.015748, Current: 144.527634, Previous: 144.291412"
1597676735251,"Number of data points in queue: 0"
1597676744930,", Entering power saving mode. Sleeping for 15 min."
1597677674611,"Slope: 0.005250, Current: 144.606384, Previous: 144.527634"
1597677677979,"Number of data points in queue: 0"
1597677687571,", Entering power saving mode. Sleeping for 15 min."
1597678617250,"Slope: -0.015748, Current: 144.370163, Previous: 144.606384"
1597678620369,"Number of data points in queue: 0"
1597678634703,", Entering power saving mode. Sleeping for 15 min."
1597679567731,"Slope: -0.002626, Current: 144.330780, Previous: 144.370163"
1597679571090,"Number of data points in queue: 0"
1597679579890,", Entering power saving mode. Sleeping for 15 min."
1597680511731,"Slope: -0.002625, Current: 144.291412, Previous: 144.330780"
1597680514929,"Number of data points in queue: 0"
1597680524450,", Entering power saving mode. Sleeping for 15 min."
1597681454210,"Slope: 0.015748, Current: 144.527634, Previous: 144.291412"
1597681457649,"Number of data points in queue: 0"
1597681467169,", Entering power saving mode. Sleeping for 15 min."
1597682397811,"Slope: 0.015748, Current: 144.763855, Previous: 144.527634"
1597682401014,"Number of data points in queue: 0"
1597682410051,", Entering power saving mode. Sleeping for 15 min."
1597683340690,"Slope: -0.020997, Current: 144.448898, Previous: 144.763855"
1597683343810,"Number of data points in queue: 0"
1597683353091,", Entering power saving mode. Sleeping for 15 min."
1597684283890,"Slope: 0.028872, Current: 144.881973, Previous: 144.448898"
1597684287258,"Number of data points in queue: 0"
1597684296689,", Entering power saving mode. Sleeping for 15 min."
1597685226370,"Slope: -0.018373, Current: 144.606384, Previous: 144.881973"
1597685229490,"Number of data points in queue: 0"
1597685239091,", Entering power saving mode. Sleeping for 15 min."
1597686169818,"Slope: -0.007875, Current: 144.488266, Previous: 144.606384"
1597686173018,"Number of data points in queue: 0"
1597686181818,", Entering power saving mode. Sleeping for 15 min."
1597687112690,"Slope: -0.010499, Current: 144.330780, Previous: 144.488266"
1597687115810,"Number of data points in queue: 0"
1597687125250,", Entering power saving mode. Sleeping for 15 min."
1597688059094,"Slope: -0.010498, Current: 144.173309, Previous: 144.330780"
1597688062292,"Number of data points in queue: 0"
1597688071892,", Entering power saving mode. Sleeping for 15 min."
1597689003731,"Slope: 0.000000, Current: 144.173309, Previous: 144.173309"
1597689007013,"Number of data points in queue: 0"
1597689016371,", Entering power saving mode. Sleeping for 15 min."
1597689947090,"Slope: 0.010498, Current: 144.330780, Previous: 144.173309"
1597689950450,"Number of data points in queue: 0"
1597689960210,", Entering power saving mode. Sleeping for 15 min."
1597690893091,"Slope: 0.000000, Current: 144.330780, Previous: 144.330780"
1597690896450,"Number of data points in queue: 0"
1597690906051,", Entering power saving mode. Sleeping for 15 min."
1597691835650,"Slope: 0.005250, Current: 144.409531, Previous: 144.330780"
1597691838691,"Number of data points in queue: 0"
1597691848291,", Entering power saving mode. Sleeping for 15 min."
1597692779013,"Slope: 0.013124, Current: 144.606384, Previous: 144.409531"
1597692782370,"Number of data points in queue: 0"
1597692791490,", Entering power saving mode. Sleeping for 15 min."
1597693729650,"Slope: -1.837272, Current: 117.047310, Previous: 144.606384"
1597693732770,"Number of data points in queue: 0"
1597693741970,", Entering power saving mode. Sleeping for 15 min."
1597694671650,"Slope: 1.850394, Current: 144.803223, Previous: 117.047310"
1597694682930,"Number of data points in queue: 0"
1597694692291,", Entering power saving mode. Sleeping for 15 min."
1597695622930,"Slope: 0.005250, Current: 144.881973, Previous: 144.803223"
1597695626130,"Number of data points in queue: 0"
1597695635570,", Entering power saving mode. Sleeping for 15 min."
1597696565419,"Slope: -0.013124, Current: 144.685120, Previous: 144.881973"
1597696568531,"Number of data points in queue: 0"
1597696578371,", Entering power saving mode. Sleeping for 15 min."
1597697509012,"Slope: -0.007875, Current: 144.567001, Previous: 144.685120"
1597697512130,"Number of data points in queue: 0"
1597697521250,", Entering power saving mode. Sleeping for 15 min."
1597698451971,"Slope: 0.020998, Current: 144.881973, Previous: 144.567001"
1597698455090,"Number of data points in queue: 0"
1597698464690,", Entering power saving mode. Sleeping for 15 min."
1597699397569,"Slope: -0.018373, Current: 144.606384, Previous: 144.881973"
1597699400770,"Number of data points in queue: 0"
1597699409811,", Entering power saving mode. Sleeping for 15 min."
1597700339571,"Slope: 0.005249, Current: 144.685120, Previous: 144.606384"
1597700342611,"Number of data points in queue: 0"
1597700352211,", Entering power saving mode. Sleeping for 15 min."
1597701282850,"Slope: -0.010499, Current: 144.527634, Previous: 144.685120"
1597701286050,"Number of data points in queue: 0"
1597701295410,", Entering power saving mode. Sleeping for 15 min."
1597702226131,"Slope: -0.013124, Current: 144.330780, Previous: 144.527634"
1597702229331,"Number of data points in queue: 0"
1597702238531,", Entering power saving mode. Sleeping for 15 min."
1597703169170,"Slope: 0.000000, Current: 144.330780, Previous: 144.330780"
1597703172369,"Number of data points in queue: 0"
1597703181810,", Entering power saving mode. Sleeping for 15 min."
1597704111411,"Slope: -0.013123, Current: 144.133942, Previous: 144.330780"
1597704114691,"Number of data points in queue: 0"
1597704124212,", Entering power saving mode. Sleeping for 15 min."
1597705054930,"Slope: 0.000000, Current: 144.133942, Previous: 144.133942"
1597705058050,"Number of data points in queue: 0"
1597705067650,", Entering power saving mode. Sleeping for 15 min."
1597705998370,"Slope: -0.007875, Current: 144.015823, Previous: 144.133942"
1597706001570,"Number of data points in queue: 0"
