DATE,TIME,TIMESTAMP,DATA
2020-11-12,01:05:48,1605143149,-14.031680
2020-11-12,01:08:18,1605143298,-17.231600
2020-11-12,01:10:47,1605143448,-17.048521
2020-11-12,01:14:09,1605143649,-14.198842
2020-11-12,01:16:54,1605143814,-8.881560
2020-11-12,01:19:23,1605143963,-11.508360
2020-11-12,01:21:53,1605144113,-1.813080
2020-11-12,01:24:24,1605144264,3.488280
2020-11-12,01:26:54,1605144414,8.136920
2020-11-12,01:29:24,1605144564,4.610640
2020-11-12,01:31:54,1605144714,20.156521
2020-11-12,01:34:25,1605144865,-16.976879
2020-11-12,01:36:53,1605145013,-19.325081
2020-11-12,01:39:24,1605145164,-20.248440
2020-11-12,01:41:54,1605145315,-19.707161
2020-11-12,01:44:24,1605145464,1.474400
2020-11-12,01:46:54,1605145615,-3.158320
2020-11-12,01:49:23,1605145763,-11.150160
2020-11-12,01:51:53,1605145913,-0.531520
2020-11-12,01:54:23,1605146064,6.218560
2020-11-12,01:56:54,1605146214,-6.533361
2020-11-12,01:59:23,1605146364,11.583601
2020-11-12,02:01:54,1605146514,-13.386920
2020-11-12,02:04:24,1605146664,-8.881559
2020-11-12,02:06:53,1605146813,-20.097200
2020-11-12,02:09:23,1605146963,-19.842480
2020-11-12,02:11:54,1605147114,-15.034640
2020-11-12,02:14:24,1605147264,-11.436721
2020-11-12,02:16:54,1605147414,-15.177919
2020-11-12,02:19:24,1605147565,-6.207001
2020-11-12,02:21:53,1605147713,3.193760
2020-11-12,02:24:23,1605147863,0.161000
2020-11-12,02:26:54,1605148014,-2.051880
2020-11-12,02:29:23,1605148164,0.129160
2020-11-12,02:31:54,1605148314,0.933120
2020-11-12,02:34:24,1605148464,16.630239
2020-11-12,02:36:53,1605148613,20.236122
2020-11-12,02:39:23,1605148764,-0.539480
2020-11-12,02:41:54,1605148915,-7.162200
2020-11-12,02:44:24,1605149064,-6.605000
2020-11-12,02:46:54,1605149215,7.038440
2020-11-12,02:49:23,1605149363,5.788720
2020-11-12,02:51:53,1605149514,-7.870640
2020-11-12,02:54:24,1605149664,-8.801960
2020-11-12,02:56:54,1605149814,-4.622960
