
2021-02-24,02:41:47,1614134507,12.180601
2021-02-24,02:44:17,1614134657,12.522879
2021-02-24,02:46:48,1614134808,12.642281
2021-02-24,02:49:18,1614134958,12.650240
2021-02-24,02:51:48,1614135108,12.069160
2021-02-24,02:54:18,1614135259,10.700040
2021-02-24,02:56:48,1614135408,12.108961
2021-02-24,02:59:18,1614135558,11.376639
2021-02-24,03:01:48,1614135708,12.085080
2021-02-24,03:04:17,1614135857,12.053240
2021-02-24,03:06:47,1614136007,12.156720
2021-02-24,03:09:17,1614136158,11.424400
2021-02-24,03:11:47,1614136307,12.029360
2021-02-24,03:14:17,1614136457,12.132840
2021-02-24,03:16:47,1614136607,11.360721
2021-02-24,03:19:18,1614136759,11.575640
2021-02-24,03:21:48,1614136908,14.640241
2021-02-24,03:24:17,1614137057,12.276120
2021-02-24,03:26:48,1614137208,11.870161
2021-02-24,03:29:18,1614137358,11.305000
2021-02-24,03:32:02,1614137523,12.013440
2021-02-24,03:34:32,1614137672,11.957720
2021-02-24,03:37:02,1614137822,11.981600
2021-02-24,03:39:32,1614137973,11.663200
2021-02-24,03:42:02,1614138122,12.037320
2021-02-24,03:44:32,1614138272,11.273160
2021-02-24,03:47:02,1614138422,10.150799
2021-02-24,03:49:33,1614138573,11.830360
2021-02-24,03:52:03,1614138723,11.878119
2021-02-24,03:54:32,1614138872,11.448280
2021-02-24,03:57:03,1614139024,9.983641
2021-02-24,03:59:33,1614139174,13.557680
2021-02-24,04:02:03,1614139323,10.246320
2021-02-24,04:04:33,1614139473,11.695040
2021-02-24,04:07:03,1614139623,11.623400
2021-02-24,04:09:33,1614139773,11.472159
2021-02-24,04:12:03,1614139923,11.671161
2021-02-24,04:14:33,1614140073,11.695040
2021-02-24,04:17:02,1614140222,10.294081
2021-02-24,04:19:48,1614140389,11.281120
2021-02-24,04:22:18,1614140538,11.496040
2021-02-24,04:24:47,1614140687,10.317960
2021-02-24,04:27:17,1614140837,14.075081
2021-02-24,04:29:48,1614140989,11.297040
2021-02-24,04:32:18,1614141138,11.082120
2021-02-24,04:34:48,1614141288,11.336840
2021-02-24,04:37:17,1614141438,10.708001
2021-02-24,04:39:48,1614141588,11.129880
2021-02-24,04:42:18,1614141738,12.435320
2021-02-24,04:44:48,1614141888,11.854239
2021-02-24,04:47:17,1614142038,12.769640
2021-02-24,04:49:47,1614142187,11.082121
